t,topico,FL,FR,dpad_x
16.337,rodas,0.0,-0.0,
16.376,rodas,0.0,-0.0,
16.377,rodas,0.0,-0.0,
16.377,rodas,0.0,-0.0,
16.437,rodas,0.0,-0.0,
16.437,rodas,0.0,-0.0,
16.477,rodas,0.0,-0.0,
16.477,rodas,0.0,-0.0,
16.478,rodas,0.0,-0.0,
16.537,rodas,0.0,-0.0,
16.537,rodas,0.0,-0.0,
16.576,rodas,0.0,-0.0,
16.577,rodas,0.0,-0.0,
16.577,rodas,0.0,-0.0,
16.637,rodas,0.0,-0.0,
16.637,rodas,0.0,-0.0,
16.677,rodas,0.0,-0.0,
16.677,rodas,0.0,-0.0,
16.677,rodas,5.0,-0.0,
16.736,rodas,5.0,-0.0,
16.737,rodas,14.0,-0.0,
16.777,rodas,14.0,-0.0,
16.777,rodas,14.0,-0.0,
16.777,rodas,12.0,-9.0,
16.837,rodas,12.0,-9.0,
16.837,rodas,12.0,-9.0,
16.877,rodas,12.0,-9.0,
16.877,rodas,12.0,-9.0,
16.877,rodas,12.0,-9.0,
16.937,rodas,10.0,-0.0,
16.938,rodas,10.0,-0.0,
16.977,rodas,10.0,-0.0,
16.977,rodas,10.0,-0.0,
16.977,rodas,8.0,-0.0,
17.037,rodas,8.0,-0.0,
17.037,rodas,8.0,-0.0,
17.077,rodas,8.0,-0.0,
17.077,rodas,8.0,-0.0,
17.077,rodas,8.0,-0.0,
17.137,rodas,0.0,-0.0,
17.137,rodas,0.0,-0.0,
17.177,rodas,0.0,-0.0,
17.177,rodas,0.0,-0.0,
17.178,rodas,0.0,-0.0,
17.237,rodas,0.0,-0.0,
17.237,rodas,0.0,-0.0,
17.277,rodas,0.0,-0.0,
17.277,rodas,0.0,-0.0,
17.278,rodas,0.0,-0.0,
17.337,rodas,0.0,-0.0,
17.337,rodas,0.0,-0.0,
17.377,rodas,0.0,-0.0,
17.377,rodas,0.0,-0.0,
17.377,rodas,0.0,-0.0,
17.437,rodas,0.0,-0.0,
17.437,rodas,0.0,-0.0,
17.496,rodas,0.0,-0.0,
17.497,rodas,0.0,-0.0,
17.497,rodas,0.0,-0.0,
17.537,rodas,0.0,-0.0,
17.537,rodas,0.0,-0.0,
17.596,rodas,0.0,-0.0,
17.597,rodas,0.0,-0.0,
17.597,rodas,0.0,-0.0,
17.637,rodas,0.0,-0.0,
17.637,rodas,0.0,-0.0,
17.697,rodas,0.0,-0.0,
17.697,rodas,0.0,-0.0,
17.697,rodas,0.0,-0.0,
17.737,rodas,0.0,-0.0,
17.737,rodas,0.0,-0.0,
17.797,rodas,0.0,-0.0,
17.797,rodas,0.0,-0.0,
17.797,rodas,0.0,-0.0,
17.837,rodas,0.0,-0.0,
17.837,rodas,0.0,-0.0,
17.897,rodas,0.0,-0.0,
17.897,rodas,0.0,-0.0,
17.897,rodas,0.0,-0.0,
17.937,rodas,0.0,-0.0,
17.937,rodas,0.0,-0.0,
17.997,rodas,0.0,-0.0,
17.997,rodas,0.0,-0.0,
17.997,rodas,0.0,-0.0,
18.037,rodas,0.0,-0.0,
18.037,rodas,0.0,-0.0,
18.097,rodas,0.0,-0.0,
18.097,rodas,0.0,-0.0,
18.098,rodas,0.0,-0.0,
18.137,rodas,0.0,-0.0,
18.137,rodas,0.0,-0.0,
18.196,rodas,0.0,-0.0,
18.197,rodas,0.0,-0.0,
18.197,rodas,0.0,-0.0,
18.237,rodas,0.0,-0.0,
18.237,rodas,0.0,-0.0,
18.297,rodas,0.0,-0.0,
18.297,rodas,0.0,-0.0,
18.297,rodas,0.0,-0.0,
18.337,rodas,0.0,-0.0,
18.337,rodas,0.0,-0.0,
18.397,rodas,0.0,-0.0,
18.397,rodas,0.0,-0.0,
18.397,rodas,0.0,-0.0,
18.437,rodas,0.0,-0.0,
18.438,rodas,0.0,-0.0,
18.497,rodas,0.0,-0.0,
18.497,rodas,0.0,-0.0,
18.497,rodas,0.0,-0.0,
18.537,rodas,0.0,-0.0,
18.537,rodas,0.0,-0.0,
18.597,rodas,0.0,-0.0,
18.597,rodas,0.0,-0.0,
18.597,rodas,0.0,-0.0,
18.637,rodas,0.0,-0.0,
18.637,rodas,0.0,-0.0,
18.697,rodas,0.0,-0.0,
18.697,rodas,0.0,-0.0,
18.697,rodas,0.0,-0.0,
18.737,rodas,0.0,-0.0,
18.737,rodas,0.0,-0.0,
18.797,rodas,0.0,-0.0,
18.797,rodas,0.0,-0.0,
18.797,rodas,0.0,-0.0,
18.837,rodas,0.0,-0.0,
18.837,rodas,0.0,-0.0,
18.897,rodas,0.0,-0.0,
18.897,rodas,0.0,-0.0,
18.897,rodas,0.0,-0.0,
18.937,rodas,0.0,-0.0,
18.937,rodas,0.0,-0.0,
18.997,rodas,0.0,-0.0,
18.997,rodas,0.0,-0.0,
18.997,rodas,0.0,-0.0,
19.037,rodas,0.0,-0.0,
19.037,rodas,0.0,-0.0,
19.097,rodas,0.0,-0.0,
19.098,rodas,0.0,-0.0,
19.098,rodas,0.0,-0.0,
19.137,rodas,0.0,-0.0,
19.137,rodas,0.0,-0.0,
19.196,rodas,0.0,-0.0,
19.197,rodas,0.0,-0.0,
19.197,rodas,0.0,-0.0,
19.237,rodas,0.0,-0.0,
19.237,rodas,0.0,-0.0,
19.296,rodas,0.0,-0.0,
19.297,rodas,0.0,-0.0,
19.297,rodas,0.0,-0.0,
19.337,rodas,0.0,-0.0,
19.337,rodas,0.0,-0.0,
19.396,rodas,0.0,-0.0,
19.397,rodas,0.0,-0.0,
19.397,rodas,0.0,-0.0,
19.437,rodas,0.0,-0.0,
19.437,rodas,0.0,-0.0,
19.496,rodas,0.0,-0.0,
19.497,rodas,0.0,-0.0,
19.497,rodas,0.0,-0.0,
19.537,rodas,0.0,-0.0,
19.537,rodas,0.0,-0.0,
19.572,dpad,,,0.3
19.597,rodas,0.0,-0.0,
19.597,rodas,0.0,-0.0,
19.597,rodas,0.0,-0.0,
19.621,dpad,,,0.3
19.637,rodas,0.0,-0.0,
19.637,rodas,0.0,-0.0,
19.672,dpad,,,0.3
19.697,rodas,0.0,-0.0,
19.697,rodas,0.0,-0.0,
19.697,rodas,0.0,-0.0,
19.737,rodas,0.0,-0.0,
19.738,rodas,5.0,-0.0,
19.771,dpad,,,0.3
19.797,rodas,5.0,-0.0,
19.797,rodas,5.0,-0.0,
19.797,rodas,14.0,16.0,
19.822,dpad,,,0.3
19.837,rodas,14.0,16.0,
19.837,rodas,19.0,19.0,
19.872,dpad,,,0.3
19.897,rodas,24.0,25.0,
19.897,rodas,25.0,26.0,
19.897,rodas,32.0,26.0,
19.922,dpad,,,0.3
19.937,rodas,28.0,30.0,
19.937,rodas,34.0,27.0,
19.996,rodas,32.0,35.0,
19.997,rodas,32.0,31.0,
19.997,rodas,34.0,36.0,
20.022,dpad,,,0.3
20.037,rodas,41.0,34.0,
20.037,rodas,35.0,34.0,
20.072,dpad,,,0.3
20.097,rodas,38.0,36.0,
20.097,rodas,38.0,36.0,
20.097,rodas,38.0,36.0,
20.122,dpad,,,0.3
20.137,rodas,43.0,37.0,
20.137,rodas,38.0,34.0,
20.173,dpad,,,0.3
20.197,rodas,38.0,34.0,
20.197,rodas,40.0,41.0,
20.197,rodas,39.0,40.0,
20.237,rodas,40.0,39.0,
20.237,rodas,41.0,39.0,
20.273,dpad,,,0.3
20.297,rodas,40.0,39.0,
20.297,rodas,41.0,40.0,
20.298,rodas,41.0,40.0,
20.323,dpad,,,0.3
20.337,rodas,41.0,40.0,
20.337,rodas,41.0,41.0,
20.373,dpad,,,0.3
20.397,rodas,41.0,40.0,
20.397,rodas,42.0,41.0,
20.397,rodas,42.0,41.0,
20.438,rodas,42.0,41.0,
20.439,rodas,42.0,38.0,
20.473,dpad,,,0.3
20.497,rodas,42.0,38.0,
20.497,rodas,41.0,43.0,
20.497,rodas,42.0,39.0,
20.557,rodas,42.0,42.0,
20.557,rodas,42.0,42.0,
20.573,dpad,,,0.3
20.597,rodas,42.0,42.0,
20.597,rodas,43.0,42.0,
20.597,rodas,42.0,41.0,
20.657,rodas,43.0,41.0,
20.658,rodas,43.0,40.0,
20.673,dpad,,,0.3
20.697,rodas,43.0,40.0,
20.697,rodas,44.0,41.0,
20.697,rodas,43.0,39.0,
20.724,dpad,,,0.3
20.736,rodas,44.0,39.0,
20.737,rodas,43.0,44.0,
20.774,dpad,,,0.3
20.797,rodas,43.0,40.0,
20.797,rodas,43.0,40.0,
20.797,rodas,44.0,39.0,
20.837,rodas,44.0,39.0,
20.837,rodas,43.0,39.0,
20.875,dpad,,,0.3
20.897,rodas,44.0,36.0,
20.897,rodas,44.0,39.0,
20.897,rodas,44.0,38.0,
20.925,dpad,,,0.3
20.937,rodas,43.0,38.0,
20.937,rodas,43.0,39.0,
20.975,dpad,,,0.3
20.997,rodas,43.0,35.0,
20.997,rodas,43.0,39.0,
20.997,rodas,43.0,38.0,
21.026,dpad,,,0.3
21.057,rodas,43.0,38.0,
21.057,rodas,43.0,41.0,
21.076,dpad,,,0.3
21.098,rodas,42.0,35.0,
21.098,rodas,43.0,39.0,
21.099,rodas,42.0,38.0,
21.157,rodas,42.0,37.0,
21.157,rodas,42.0,41.0,
21.175,dpad,,,0.3
21.197,rodas,42.0,36.0,
21.197,rodas,41.0,39.0,
21.197,rodas,41.0,36.0,
21.226,dpad,,,0.3
21.257,rodas,41.0,39.0,
21.257,rodas,41.0,40.0,
21.297,rodas,41.0,40.0,
21.297,rodas,41.0,37.0,
21.297,rodas,40.0,37.0,
21.326,dpad,,,0.3
21.357,rodas,41.0,41.0,
21.357,rodas,41.0,36.0,
21.397,rodas,43.0,40.0,
21.398,rodas,41.0,37.0,
21.399,rodas,40.0,40.0,
21.426,dpad,,,0.3
21.457,rodas,46.0,36.0,
21.457,rodas,39.0,40.0,
21.497,rodas,41.0,38.0,
21.497,rodas,42.0,38.0,
21.497,rodas,41.0,39.0,
21.527,dpad,,,0.3
21.557,rodas,42.0,38.0,
21.557,rodas,41.0,38.0,
21.577,dpad,,,0.3
21.597,rodas,41.0,39.0,
21.597,rodas,41.0,38.0,
21.597,rodas,41.0,39.0,
21.627,dpad,,,0.3
21.657,rodas,42.0,38.0,
21.657,rodas,41.0,38.0,
21.678,dpad,,,0.3
21.699,rodas,42.0,38.0,
21.699,rodas,41.0,38.0,
21.700,rodas,41.0,38.0,
21.757,rodas,41.0,39.0,
21.757,rodas,42.0,38.0,
21.778,dpad,,,0.3
21.797,rodas,42.0,38.0,
21.797,rodas,42.0,39.0,
21.797,rodas,42.0,38.0,
21.828,dpad,,,0.3
21.857,rodas,42.0,39.0,
21.858,rodas,42.0,38.0,
21.878,dpad,,,0.3
21.897,rodas,42.0,38.0,
21.897,rodas,42.0,39.0,
21.898,rodas,42.0,38.0,
21.929,dpad,,,0.3
21.957,rodas,43.0,39.0,
21.957,rodas,42.0,39.0,
21.996,rodas,42.0,38.0,
21.997,rodas,42.0,39.0,
21.997,rodas,41.0,36.0,
22.029,dpad,,,0.3
22.057,rodas,42.0,41.0,
22.057,rodas,42.0,40.0,
22.080,dpad,,,0.3
22.097,rodas,42.0,39.0,
22.097,rodas,42.0,40.0,
22.097,rodas,42.0,37.0,
22.157,rodas,43.0,41.0,
22.157,rodas,42.0,40.0,
22.180,dpad,,,0.3
22.197,rodas,42.0,39.0,
22.197,rodas,42.0,39.0,
22.197,rodas,42.0,39.0,
22.257,rodas,42.0,39.0,
22.257,rodas,42.0,40.0,
22.280,dpad,,,0.3
22.297,rodas,42.0,39.0,
22.297,rodas,42.0,38.0,
22.298,rodas,42.0,45.0,
22.331,dpad,,,0.3
22.357,rodas,42.0,40.0,
22.357,rodas,41.0,39.0,
22.385,dpad,,,0.3
22.397,rodas,41.0,38.0,
22.397,rodas,41.0,39.0,
22.397,rodas,42.0,39.0,
22.431,dpad,,,0.3
22.457,rodas,41.0,36.0,
22.457,rodas,41.0,39.0,
22.497,rodas,41.0,38.0,
22.497,rodas,42.0,39.0,
22.497,rodas,42.0,39.0,
22.532,dpad,,,0.3
22.557,rodas,41.0,36.0,
22.557,rodas,41.0,39.0,
22.596,rodas,41.0,39.0,
22.597,rodas,42.0,39.0,
22.597,rodas,41.0,42.0,
22.631,dpad,,,0.3
22.657,rodas,41.0,36.0,
22.657,rodas,41.0,40.0,
22.682,dpad,,,0.3
22.697,rodas,41.0,39.0,
22.697,rodas,41.0,39.0,
22.697,rodas,41.0,39.0,
22.732,dpad,,,0.3
22.757,rodas,41.0,39.0,
22.757,rodas,41.0,39.0,
22.782,dpad,,,0.3
22.796,rodas,41.0,39.0,
22.797,rodas,41.0,39.0,
22.797,rodas,41.0,39.0,
22.832,dpad,,,0.3
22.857,rodas,41.0,39.0,
22.857,rodas,46.0,39.0,
22.883,dpad,,,0.3
22.897,rodas,39.0,39.0,
22.897,rodas,41.0,39.0,
22.897,rodas,41.0,39.0,
22.934,dpad,,,0.3
22.957,rodas,41.0,39.0,
22.957,rodas,41.0,39.0,
22.997,rodas,40.0,39.0,
22.997,rodas,41.0,38.0,
22.997,rodas,41.0,39.0,
23.035,dpad,,,0.3
23.057,rodas,40.0,38.0,
23.057,rodas,41.0,39.0,
23.085,dpad,,,0.3
23.097,rodas,40.0,38.0,
23.097,rodas,40.0,38.0,
23.097,rodas,40.0,39.0,
23.135,dpad,,,0.3
23.157,rodas,40.0,38.0,
23.157,rodas,40.0,38.0,
23.196,rodas,40.0,38.0,
23.197,rodas,40.0,38.0,
23.235,dpad,,,0.3
23.236,rodas,40.0,38.0,
23.237,rodas,40.0,38.0,
23.285,dpad,,,0.3
23.297,rodas,40.0,37.0,
23.297,rodas,40.0,37.0,
23.297,rodas,39.0,37.0,
23.337,rodas,40.0,37.0,
23.339,rodas,40.0,37.0,
23.385,dpad,,,0.3
23.397,rodas,41.0,37.0,
23.397,rodas,40.0,37.0,
23.397,rodas,40.0,37.0,
23.435,dpad,,,0.3
23.436,rodas,41.0,37.0,
23.437,rodas,40.0,37.0,
23.486,dpad,,,0.3
23.496,rodas,41.0,37.0,
23.497,rodas,41.0,38.0,
23.497,rodas,40.0,35.0,
23.537,rodas,41.0,36.0,
23.537,dpad,,,0.3
23.537,rodas,41.0,36.0,
23.597,rodas,41.0,40.0,
23.597,rodas,41.0,33.0,
23.597,rodas,40.0,37.0,
23.636,dpad,,,0.3
23.638,rodas,40.0,36.0,
23.638,rodas,40.0,35.0,
23.697,rodas,41.0,35.0,
23.699,rodas,40.0,36.0,
23.699,rodas,41.0,33.0,
23.736,dpad,,,0.3
23.738,rodas,40.0,36.0,
23.738,rodas,40.0,35.0,
23.797,rodas,40.0,35.0,
23.797,rodas,40.0,38.0,
23.797,rodas,40.0,33.0,
23.835,dpad,,,0.3
23.836,rodas,40.0,35.0,
23.837,rodas,41.0,36.0,
23.887,dpad,,,0.3
23.897,rodas,41.0,35.0,
23.897,rodas,40.0,35.0,
23.897,rodas,41.0,39.0,
23.937,rodas,41.0,32.0,
23.938,rodas,45.0,36.0,
23.938,dpad,,,0.3
23.988,dpad,,,0.3
23.996,rodas,39.0,35.0,
23.997,rodas,41.0,35.0,
23.997,rodas,42.0,35.0,
24.037,rodas,42.0,39.0,
24.037,rodas,42.0,32.0,
24.038,dpad,,,0.3
24.089,dpad,,,0.3
24.097,rodas,42.0,36.0,
24.097,rodas,42.0,36.0,
24.097,rodas,42.0,35.0,
24.137,rodas,42.0,35.0,
24.137,rodas,42.0,36.0,
24.138,dpad,,,0.3
24.189,dpad,,,0.3
24.197,rodas,42.0,33.0,
24.197,rodas,42.0,36.0,
24.197,rodas,42.0,35.0,
24.237,rodas,41.0,35.0,
24.237,rodas,42.0,39.0,
24.281,dpad,,,0.3
24.297,rodas,42.0,39.0,
24.297,rodas,47.0,37.0,
24.298,rodas,47.0,36.0,
24.331,dpad,,,0.3
24.336,rodas,42.0,36.0,
24.337,rodas,43.0,36.0,
24.397,rodas,42.0,39.0,
24.397,rodas,43.0,34.0,
24.397,rodas,43.0,38.0,
24.431,dpad,,,0.3
24.436,rodas,42.0,35.0,
24.437,rodas,43.0,38.0,
24.482,dpad,,,0.3
24.496,rodas,42.0,34.0,
24.497,rodas,43.0,39.0,
24.497,rodas,43.0,36.0,
24.533,dpad,,,0.3
24.536,rodas,43.0,36.0,
24.537,rodas,42.0,36.0,
24.597,rodas,42.0,36.0,
24.597,rodas,42.0,36.0,
24.597,rodas,42.0,36.0,
24.633,dpad,,,0.3
24.636,rodas,42.0,36.0,
24.637,rodas,42.0,35.0,
24.683,dpad,,,0.3
24.697,rodas,42.0,36.0,
24.697,rodas,42.0,36.0,
24.697,rodas,42.0,36.0,
24.735,dpad,,,0.3
24.736,rodas,42.0,36.0,
24.737,rodas,42.0,40.0,
24.786,dpad,,,0.3
24.797,rodas,42.0,35.0,
24.797,rodas,42.0,37.0,
24.797,rodas,42.0,37.0,
24.835,dpad,,,0.3
24.836,rodas,41.0,37.0,
24.837,rodas,42.0,37.0,
24.887,dpad,,,0.3
24.897,rodas,41.0,37.0,
24.897,rodas,42.0,38.0,
24.898,rodas,41.0,38.0,
24.937,rodas,41.0,38.0,
24.939,rodas,41.0,38.0,
24.939,dpad,,,0.3
24.987,dpad,,,0.3
24.997,rodas,41.0,38.0,
24.997,rodas,42.0,38.0,
24.997,rodas,41.0,37.0,
25.037,rodas,41.0,38.0,
25.037,rodas,41.0,37.0,
25.038,dpad,,,0.3
25.088,dpad,,,0.3
25.096,rodas,41.0,38.0,
25.097,rodas,42.0,38.0,
25.097,rodas,41.0,37.0,
25.137,rodas,42.0,37.0,
25.138,rodas,41.0,37.0,
25.138,dpad,,,0.3
25.197,rodas,42.0,37.0,
25.197,rodas,41.0,37.0,
25.197,rodas,41.0,37.0,
25.237,rodas,41.0,41.0,
25.238,rodas,41.0,34.0,
25.239,dpad,,,0.3
25.288,dpad,,,0.3
25.297,rodas,42.0,38.0,
25.297,rodas,41.0,37.0,
25.297,rodas,41.0,36.0,
25.337,rodas,41.0,36.0,
25.337,rodas,42.0,40.0,
25.338,dpad,,,0.3
25.397,rodas,41.0,34.0,
25.397,rodas,41.0,37.0,
25.397,rodas,41.0,36.0,
25.437,rodas,42.0,36.0,
25.437,rodas,42.0,40.0,
25.439,dpad,,,0.3
25.490,dpad,,,0.3
25.496,rodas,42.0,35.0,
25.497,rodas,42.0,37.0,
25.497,rodas,42.0,38.0,
25.537,rodas,42.0,37.0,
25.538,rodas,42.0,37.0,
25.541,dpad,,,0.3
25.597,rodas,42.0,42.0,
25.597,rodas,43.0,38.0,
25.598,rodas,43.0,38.0,
25.637,rodas,45.0,37.0,
25.638,rodas,43.0,37.0,
25.640,dpad,,,0.3
25.690,dpad,,,0.3
25.696,rodas,42.0,38.0,
25.697,rodas,48.0,34.0,
25.697,rodas,41.0,37.0,
25.737,rodas,43.0,38.0,
25.737,rodas,43.0,37.0,
25.791,dpad,,,0.3
25.797,rodas,42.0,41.0,
25.797,rodas,43.0,36.0,
25.797,rodas,42.0,40.0,
25.837,rodas,42.0,39.0,
25.837,rodas,42.0,38.0,
25.841,dpad,,,0.3
25.897,rodas,41.0,38.0,
25.897,rodas,41.0,35.0,
25.897,rodas,41.0,40.0,
25.937,rodas,41.0,39.0,
25.937,rodas,40.0,38.0,
25.941,dpad,,,0.3
25.992,dpad,,,0.3
25.997,rodas,40.0,38.0,
25.997,rodas,40.0,39.0,
25.997,rodas,40.0,40.0,
26.037,rodas,40.0,36.0,
26.037,rodas,40.0,38.0,
26.042,dpad,,,0.3
26.099,rodas,40.0,38.0,
26.099,rodas,40.0,38.0,
26.100,rodas,40.0,38.0,
26.137,rodas,40.0,38.0,
26.137,rodas,40.0,38.0,
26.142,dpad,,,0.3
26.193,dpad,,,0.3
26.197,rodas,40.0,38.0,
26.197,rodas,40.0,38.0,
26.197,rodas,41.0,38.0,
26.237,rodas,40.0,38.0,
26.238,rodas,40.0,37.0,
26.243,dpad,,,0.3
26.297,rodas,40.0,37.0,
26.297,rodas,39.0,38.0,
26.297,rodas,40.0,37.0,
26.338,rodas,40.0,37.0,
26.339,rodas,40.0,38.0,
26.343,dpad,,,0.3
26.397,rodas,40.0,35.0,
26.397,rodas,40.0,39.0,
26.397,rodas,40.0,38.0,
26.437,rodas,40.0,38.0,
26.437,rodas,39.0,38.0,
26.444,dpad,,,0.3
26.494,dpad,,,0.3
26.496,rodas,40.0,37.0,
26.497,rodas,39.0,38.0,
26.497,rodas,40.0,37.0,
26.536,rodas,40.0,37.0,
26.537,rodas,40.0,37.0,
26.545,dpad,,,0.3
26.597,rodas,40.0,38.0,
26.597,rodas,39.0,37.0,
26.597,rodas,40.0,37.0,
26.637,rodas,39.0,37.0,
26.637,rodas,39.0,37.0,
26.644,dpad,,,0.3
26.694,dpad,,,0.3
26.696,rodas,39.0,38.0,
26.697,rodas,39.0,38.0,
26.697,rodas,44.0,37.0,
26.737,rodas,39.0,38.0,
26.737,rodas,40.0,38.0,
26.745,dpad,,,0.3
26.795,dpad,,,0.3
26.796,rodas,40.0,38.0,
26.797,rodas,40.0,38.0,
26.797,rodas,45.0,38.0,
26.837,rodas,41.0,38.0,
26.837,rodas,41.0,36.0,
26.847,dpad,,,0.3
26.897,rodas,41.0,40.0,
26.897,rodas,41.0,40.0,
26.898,rodas,41.0,39.0,
26.898,dpad,,,0.3
26.937,rodas,41.0,39.0,
26.937,rodas,41.0,39.0,
26.949,dpad,,,0.3
26.997,rodas,41.0,41.0,
26.997,rodas,41.0,39.0,
26.997,rodas,40.0,39.0,
27.037,rodas,40.0,39.0,
27.037,rodas,41.0,42.0,
27.048,dpad,,,0.3
27.097,rodas,38.0,37.0,
27.097,rodas,43.0,40.0,
27.097,rodas,41.0,39.0,
27.126,dpad,,,0.0
27.136,rodas,41.0,39.0,
27.137,rodas,46.0,37.0,
27.196,rodas,41.0,39.0,
27.197,rodas,42.0,40.0,
27.199,rodas,41.0,38.0,
27.236,rodas,41.0,38.0,
27.237,rodas,40.0,38.0,
27.297,rodas,39.0,32.0,
27.297,rodas,39.0,35.0,
27.297,rodas,38.0,34.0,
27.337,rodas,32.0,32.0,
27.338,rodas,35.0,27.0,
27.397,rodas,30.0,29.0,
27.397,rodas,31.0,29.0,
27.397,rodas,30.0,23.0,
27.457,rodas,30.0,26.0,
27.457,rodas,28.0,26.0,
27.497,rodas,24.0,22.0,
27.497,rodas,25.0,20.0,
27.497,rodas,25.0,20.0,
27.557,rodas,21.0,20.0,
27.559,rodas,22.0,16.0,
27.597,rodas,22.0,16.0,
27.597,rodas,18.0,18.0,
27.597,rodas,18.0,18.0,
27.657,rodas,19.0,18.0,
27.657,rodas,19.0,11.0,
27.696,rodas,15.0,11.0,
27.697,rodas,15.0,11.0,
27.697,rodas,15.0,11.0,
27.757,rodas,13.0,8.0,
27.757,rodas,13.0,8.0,
27.797,rodas,13.0,8.0,
27.797,rodas,13.0,8.0,
27.797,rodas,10.0,8.0,
27.857,rodas,10.0,8.0,
27.857,rodas,10.0,-0.0,
27.897,rodas,10.0,-0.0,
27.897,rodas,0.0,-0.0,
27.897,rodas,0.0,-0.0,
27.957,rodas,0.0,-0.0,
27.957,rodas,0.0,-0.0,
27.996,rodas,0.0,-0.0,
27.997,rodas,0.0,-0.0,
27.997,rodas,0.0,-0.0,
28.057,rodas,0.0,-0.0,
28.057,rodas,0.0,-0.0,
28.096,rodas,0.0,-0.0,
28.097,rodas,0.0,-0.0,
28.097,rodas,0.0,-0.0,
28.157,rodas,0.0,-0.0,
28.157,rodas,0.0,-0.0,
28.197,rodas,0.0,-0.0,
28.197,rodas,0.0,-0.0,
28.197,rodas,0.0,-0.0,
28.257,rodas,0.0,-0.0,
28.257,rodas,0.0,-0.0,
28.297,rodas,0.0,-0.0,
28.297,rodas,0.0,-0.0,
28.298,rodas,0.0,-0.0,
28.310,dpad,,,-0.3
28.357,rodas,0.0,-0.0,
28.357,rodas,0.0,-0.0,
28.361,dpad,,,-0.3
28.397,rodas,0.0,-0.0,
28.397,rodas,0.0,-0.0,
28.397,rodas,0.0,-0.0,
28.411,dpad,,,-0.3
28.457,rodas,0.0,-0.0,
28.457,rodas,0.0,-0.0,
28.497,rodas,0.0,-0.0,
28.497,rodas,0.0,-0.0,
28.498,rodas,-20.0,-11.0,
28.511,dpad,,,-0.3
28.557,rodas,-22.0,-11.0,
28.557,rodas,-22.0,-16.0,
28.596,rodas,-27.0,-16.0,
28.597,rodas,-23.0,-24.0,
28.597,rodas,-25.0,-17.0,
28.611,dpad,,,-0.3
28.657,rodas,-25.0,-28.0,
28.657,rodas,-26.0,-26.0,
28.661,dpad,,,-0.3
28.697,rodas,-30.0,-26.0,
28.697,rodas,-27.0,-27.0,
28.697,rodas,-32.0,-29.0,
28.712,dpad,,,-0.3
28.757,rodas,-30.0,-35.0,
28.757,rodas,-32.0,-31.0,
28.796,rodas,-33.0,-35.0,
28.797,rodas,-34.0,-34.0,
28.797,rodas,-35.0,-34.0,
28.813,dpad,,,-0.3
28.857,rodas,-35.0,-40.0,
28.857,rodas,-37.0,-36.0,
28.864,dpad,,,-0.3
28.897,rodas,-37.0,-37.0,
28.897,rodas,-37.0,-38.0,
28.898,rodas,-38.0,-38.0,
28.913,dpad,,,-0.3
28.957,rodas,-38.0,-44.0,
28.957,rodas,-36.0,-37.0,
28.997,rodas,-41.0,-39.0,
28.997,rodas,-39.0,-40.0,
28.997,rodas,-39.0,-40.0,
29.013,dpad,,,-0.3
29.057,rodas,-45.0,-41.0,
29.057,rodas,-36.0,-37.0,
29.063,dpad,,,-0.3
29.097,rodas,-40.0,-41.0,
29.097,rodas,-39.0,-40.0,
29.097,rodas,-40.0,-40.0,
29.157,rodas,-44.0,-43.0,
29.157,rodas,-39.0,-37.0,
29.163,dpad,,,-0.3
29.196,rodas,0.0,-39.0,
29.197,rodas,-44.0,-39.0,
29.197,rodas,-38.0,-39.0,
29.213,dpad,,,-0.3
29.257,rodas,-43.0,-44.0,
29.257,rodas,-41.0,-37.0,
29.263,dpad,,,-0.3
29.297,rodas,-41.0,-39.0,
29.297,rodas,-42.0,-39.0,
29.297,rodas,-41.0,-39.0,
29.356,rodas,-42.0,-39.0,
29.357,rodas,-42.0,-39.0,
29.363,dpad,,,-0.3
29.397,rodas,-42.0,-38.0,
29.397,rodas,-42.0,-39.0,
29.397,rodas,-39.0,-39.0,
29.456,rodas,-41.0,-39.0,
29.457,rodas,-42.0,-39.0,
29.463,dpad,,,-0.3
29.497,rodas,-42.0,-39.0,
29.497,rodas,-43.0,-39.0,
29.497,rodas,-43.0,-39.0,
29.513,dpad,,,-0.3
29.558,rodas,-43.0,-39.0,
29.558,rodas,-42.0,-39.0,
29.563,dpad,,,-0.3
29.597,rodas,-42.0,-39.0,
29.597,rodas,-42.0,-39.0,
29.598,rodas,-42.0,-39.0,
29.657,rodas,-42.0,-39.0,
29.657,rodas,-42.0,-39.0,
29.663,dpad,,,-0.3
29.697,rodas,-43.0,-39.0,
29.697,rodas,-42.0,-39.0,
29.697,rodas,-43.0,-39.0,
29.714,dpad,,,-0.3
29.757,rodas,-43.0,-39.0,
29.757,rodas,-43.0,-39.0,
29.764,dpad,,,-0.3
29.796,rodas,-43.0,-39.0,
29.797,rodas,-43.0,-39.0,
29.797,rodas,-44.0,-39.0,
29.814,dpad,,,-0.3
29.857,rodas,-43.0,-39.0,
29.857,rodas,-43.0,-39.0,
29.896,rodas,-43.0,-39.0,
29.897,rodas,-43.0,-39.0,
29.897,rodas,-43.0,-39.0,
29.914,dpad,,,-0.3
29.956,rodas,-43.0,-39.0,
29.957,rodas,-43.0,-39.0,
29.996,rodas,-43.0,-39.0,
29.997,rodas,-43.0,-39.0,
29.997,rodas,-42.0,-39.0,
30.014,dpad,,,-0.3
30.056,rodas,-43.0,-40.0,
