t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
3.778,0.8359,0.0179,0.1984,0.0564,0.4636,1.1,0.472,0.411,0.472,0.413,0.0,4,1,6.434
3.809,0.8581,0.0217,0.2071,0.0629,0.4636,1.1,0.472,0.411,0.472,0.413,0.0,4,1,6.414
3.839,0.8581,0.0217,0.2071,0.0629,0.4636,1.1,0.47,0.421,0.472,0.413,0.0,4,1,6.414
3.87,0.8581,0.0217,0.2071,0.0629,0.4636,1.1,0.47,0.421,0.47,0.421,0.0,4,1,6.414
3.901,0.8856,0.0267,0.2186,0.0707,0.4636,1.05,0.47,0.421,0.47,0.421,0.0,4,1,6.388
3.931,0.8856,0.0267,0.2186,0.0707,0.4636,1.05,0.473,0.409,0.47,0.421,0.0,4,1,6.388
3.962,0.8856,0.0267,0.2186,0.0707,0.4636,1.05,0.473,0.409,0.473,0.411,0.0,4,1,6.388
3.993,0.913,0.032,0.23,0.0782,0.4636,1.0,0.473,0.409,0.473,0.411,0.0,4,1,6.362
4.023,0.913,0.032,0.23,0.0782,0.4636,1.0,0.472,0.419,0.473,0.411,0.0,4,1,6.362
4.055,0.913,0.032,0.23,0.0782,0.4636,1.0,0.472,0.419,0.472,0.419,0.0,4,1,6.362
4.086,0.935,0.0365,0.2391,0.0841,0.4636,1.0,0.472,0.419,0.472,0.419,0.0,4,1,6.341
4.117,0.935,0.0365,0.2391,0.0841,0.4636,1.0,0.475,0.405,0.472,0.419,0.0,4,1,6.341
4.148,0.935,0.0365,0.2391,0.0841,0.4636,1.0,0.475,0.405,0.475,0.405,0.0,4,1,6.341
4.179,0.9623,0.0424,0.2507,0.091,0.4636,1.0,0.475,0.405,0.475,0.405,0.0,4,1,6.315
4.214,0.9623,0.0424,0.2507,0.0832,0.4636,1.0,0.475,0.405,0.475,0.405,0.0,5,1,6.315
4.245,0.9623,0.0424,0.2507,0.0832,0.4636,1.0,0.478,0.39,0.475,0.405,0.0,5,1,6.315
