t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
4.966,1.1663,0.1885,0.159,0.0347,0.1244,0.8,0.486,-0.309,0.486,-0.309,0.0,5,1,6.064
4.997,1.1663,0.1885,0.159,0.0347,0.1244,0.8,0.487,-0.301,0.486,-0.309,0.0,5,1,6.064
5.028,1.1663,0.1885,0.159,0.0347,0.1244,0.8,0.487,-0.301,0.487,-0.296,0.0,5,1,6.064
5.058,1.1991,0.1955,0.1317,0.0376,0.1244,0.8,0.487,-0.301,0.487,-0.296,0.0,5,1,6.033
5.089,1.1991,0.1955,0.1317,0.0376,0.1244,0.8,0.487,-0.298,0.487,-0.296,0.0,5,1,6.033
5.119,1.1991,0.1955,0.1317,0.0376,0.1244,0.8,0.487,-0.298,0.487,-0.298,0.0,5,1,6.033
5.15,1.2255,0.2005,0.1101,0.0393,0.1244,0.8,0.487,-0.298,0.487,-0.298,0.0,5,1,6.008
5.18,1.2255,0.2005,0.1101,0.0393,0.1244,0.8,0.488,-0.28,0.487,-0.298,0.0,5,1,6.008
5.211,1.2255,0.2005,0.1101,0.0393,0.1244,0.8,0.488,-0.28,0.488,-0.28,0.0,5,1,6.008
5.242,1.2587,0.2059,0.0836,0.0405,0.1244,0.8,0.488,-0.28,0.488,-0.28,0.0,5,1,5.977
5.278,1.2587,0.2059,0.0836,0.037,0.0555,0.8,0.488,-0.28,0.488,-0.28,0.0,6,1,5.977
5.308,1.2587,0.2059,0.0836,0.037,0.0555,0.8,0.489,-0.257,0.488,-0.28,0.0,6,1,5.977
5.339,1.2587,0.2059,0.0836,0.037,0.0555,0.8,0.489,-0.257,0.49,-0.244,0.0,6,1,5.977
5.37,1.2989,0.2112,0.0529,0.0205,0.0555,0.75,0.489,-0.257,0.49,-0.244,0.0,6,1,5.941
5.401,1.2989,0.2112,0.0529,0.0205,0.0555,0.75,0.49,-0.242,0.49,-0.244,0.0,6,1,5.941
5.431,1.2989,0.2112,0.0529,0.0205,0.0555,0.75,0.49,-0.242,0.491,-0.216,0.0,6,1,5.941
5.462,1.3324,0.2145,0.0286,0.019,0.0555,0.7,0.49,-0.242,0.491,-0.216,0.0,6,1,5.911
5.493,1.3324,0.2145,0.0286,0.019,0.0555,0.7,0.492,-0.208,0.491,-0.216,0.0,6,1,5.911
5.523,1.3324,0.2145,0.0286,0.019,0.0555,0.7,0.492,-0.208,0.493,-0.191,0.0,6,1,5.911
5.554,1.359,0.2165,0.0104,0.0185,0.0555,0.7,0.492,-0.208,0.493,-0.191,0.0,6,1,5.888
5.585,1.359,0.2165,0.0104,0.0185,0.0555,0.7,0.494,-0.164,0.493,-0.191,0.0,6,1,5.888
5.615,1.359,0.2165,0.0104,0.0185,0.0555,0.7,0.494,-0.164,0.494,-0.164,0.0,6,1,5.888
5.646,1.3921,0.2182,-0.0107,0.0186,0.0555,0.7,0.494,-0.164,0.494,-0.164,0.0,6,1,5.86
5.677,1.3921,0.2182,-0.0107,0.0186,0.0555,0.7,0.496,-0.131,0.494,-0.164,0.0,6,1,5.86
5.708,1.3921,0.2182,-0.0107,0.0186,0.0555,0.7,0.496,-0.131,0.496,-0.131,0.0,6,1,5.86
5.739,1.4249,0.2191,-0.0299,0.0195,0.0555,0.7,0.496,-0.131,0.496,-0.131,0.0,6,1,5.832
5.769,1.4249,0.2191,-0.0299,0.0195,0.0555,0.7,0.498,0.217,0.496,-0.131,0.0,6,1,5.832
5.8,1.4249,0.2191,-0.0299,0.0195,0.0555,0.7,0.498,0.217,0.498,0.217,0.0,6,1,5.832
5.831,1.4503,0.2192,-0.0414,0.0209,0.0555,0.7,0.498,0.217,0.498,0.217,0.0,6,1,5.811
5.861,1.4503,0.2192,-0.0414,0.0209,0.0555,0.7,0.498,0.235,0.498,0.217,0.0,6,1,5.811
5.892,1.4503,0.2192,-0.0414,0.0209,0.0555,0.7,0.498,0.235,0.497,0.248,0.0,6,1,5.811
5.923,1.4796,0.2181,-0.044,0.0236,0.0555,0.7,0.498,0.235,0.497,0.248,0.0,6,1,5.788
5.954,1.4796,0.2181,-0.044,0.0236,0.0555,0.7,0.497,0.258,0.497,0.248,0.0,6,1,5.788
5.984,1.4796,0.2181,-0.044,0.0236,0.0555,0.7,0.497,0.258,0.497,0.258,0.0,6,1,5.788
6.015,1.5029,0.2169,-0.0411,0.0261,0.0555,0.7,0.497,0.258,0.497,0.258,0.0,6,1,5.769
6.045,1.5029,0.2169,-0.0411,0.0261,0.0555,0.7,0.495,0.284,0.497,0.258,0.0,6,1,5.769
6.076,1.5029,0.2169,-0.0411,0.0261,0.0555,0.7,0.495,0.284,0.495,0.284,0.0,6,1,5.769
6.107,1.5319,0.2154,-0.0364,0.0293,0.0555,0.7,0.495,0.284,0.495,0.284,0.0,6,1,5.746
6.137,1.5319,0.2154,-0.0364,0.0293,0.0555,0.7,0.495,0.298,0.495,0.284,0.0,6,1,5.746
6.168,1.5319,0.2154,-0.0364,0.0293,0.0555,0.7,0.495,0.298,0.495,0.298,0.0,6,1,5.746
6.2,1.5549,0.2142,-0.0316,0.0317,0.0555,0.7,0.495,0.298,0.495,0.298,0.0,6,1,5.728
6.23,1.5549,0.2142,-0.0316,0.0317,0.0555,0.7,0.494,0.302,0.495,0.298,0.0,6,1,5.728
6.261,1.5549,0.2142,-0.0316,0.0317,0.0555,0.7,0.494,0.302,0.494,0.302,0.0,6,1,5.728
6.292,1.5837,0.2129,-0.0255,0.0346,0.0555,0.7,0.494,0.302,0.494,0.302,0.0,6,1,5.705
6.33,1.5837,0.2129,-0.0255,0.0554,0.0666,0.7,0.494,0.302,0.494,0.302,0.0,7,1,5.705
6.36,1.5837,0.2129,-0.0255,0.0554,0.0666,0.7,0.494,0.31,0.494,0.302,0.0,7,1,5.705
6.391,1.5837,0.2129,-0.0255,0.0554,0.0666,0.7,0.494,0.31,0.494,0.307,0.0,7,1,5.705
6.422,1.6241,0.2113,-0.0174,0.023,0.0666,0.7,0.494,0.31,0.494,0.307,0.0,7,1,5.673
6.452,1.6241,0.2113,-0.0174,0.023,0.0666,0.7,0.493,0.309,0.494,0.307,0.0,7,1,5.673
6.483,1.6241,0.2113,-0.0174,0.023,0.0666,0.7,0.493,0.309,0.493,0.309,0.0,7,1,5.673
6.514,1.6471,0.2106,-0.0127,0.0211,0.0666,0.7,0.493,0.309,0.493,0.309,0.0,7,1,5.655
6.544,1.6471,0.2106,-0.0127,0.0211,0.0666,0.7,0.491,0.316,0.493,0.309,0.0,7,1,5.655
6.575,1.6471,0.2106,-0.0127,0.0211,0.0666,0.7,0.491,0.316,0.491,0.316,0.0,7,1,5.655
6.606,1.676,0.2099,-0.0069,0.0238,0.0666,0.7,0.491,0.316,0.491,0.316,0.0,7,1,5.632
6.637,1.676,0.2099,-0.0069,0.0238,0.0666,0.7,0.491,0.313,0.491,0.316,0.0,7,1,5.632
6.667,1.676,0.2099,-0.0069,0.0238,0.0666,0.7,0.491,0.313,0.491,0.313,0.0,7,1,5.632
6.699,1.699,0.2094,-0.002,0.0258,0.0666,0.7,0.491,0.313,0.491,0.313,0.0,7,1,5.614
6.73,1.699,0.2094,-0.002,0.0258,0.0666,0.7,0.49,0.32,0.491,0.313,0.0,7,1,5.614
6.76,1.699,0.2094,-0.002,0.0258,0.0666,0.7,0.49,0.32,0.49,0.32,0.0,7,1,5.614
6.792,1.7278,0.2089,0.004,0.0282,0.0666,0.7,0.49,0.32,0.49,0.32,0.0,7,1,5.591
6.822,1.7278,0.2089,0.004,0.0282,0.0666,0.7,0.494,0.277,0.49,0.32,0.0,7,1,5.591
