t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
3.524,0.7615,-0.1399,-0.1084,0.0215,0.0208,1.15,0.48,0.381,0.48,0.381,0.0,4,1,6.583
3.556,0.7839,-0.143,-0.1003,0.0249,0.0208,1.15,0.48,0.381,0.48,0.381,0.0,4,1,6.566
3.586,0.7839,-0.143,-0.1003,0.0249,0.0208,1.15,0.479,0.389,0.48,0.381,0.0,4,1,6.566
3.617,0.7839,-0.143,-0.1003,0.0249,0.0208,1.15,0.479,0.389,0.479,0.389,0.0,4,1,6.566
3.648,0.8119,-0.1464,-0.0905,0.029,0.0208,1.15,0.479,0.389,0.479,0.389,0.0,4,1,6.545
3.679,0.8119,-0.1464,-0.0905,0.029,0.0208,1.15,0.488,0.323,0.479,0.389,0.0,4,1,6.545
3.71,0.8119,-0.1464,-0.0905,0.029,0.0208,1.15,0.488,0.323,0.488,0.323,0.0,4,1,6.545
3.741,0.8398,-0.1497,-0.0804,0.0328,0.0208,1.15,0.488,0.323,0.488,0.323,0.0,4,1,6.523
3.772,0.8398,-0.1497,-0.0804,0.0328,0.0208,1.15,0.488,0.328,0.488,0.323,0.0,4,1,6.523
3.802,0.8398,-0.1497,-0.0804,0.0328,0.0208,1.15,0.488,0.328,0.488,0.328,0.0,4,1,6.523
3.834,0.8626,-0.1519,-0.0744,0.0355,0.0208,1.15,0.488,0.328,0.488,0.328,0.0,4,1,6.506
3.865,0.8626,-0.1519,-0.0744,0.0355,0.0208,1.15,0.488,0.326,0.488,0.328,0.0,4,1,6.506
3.895,0.8626,-0.1519,-0.0744,0.0355,0.0208,1.15,0.488,0.326,0.488,0.326,0.0,4,1,6.506
3.927,0.8912,-0.1545,-0.0678,0.0387,0.0208,1.15,0.488,0.326,0.488,0.326,0.0,4,1,6.484
3.958,0.8912,-0.1545,-0.0678,0.0387,0.0208,1.15,0.487,0.331,0.488,0.326,0.0,4,1,6.484
3.988,0.8912,-0.1545,-0.0678,0.0387,0.0208,1.15,0.487,0.331,0.487,0.331,0.0,4,1,6.484
4.019,0.9141,-0.1564,-0.0626,0.0411,0.0208,1.1,0.487,0.331,0.487,0.331,0.0,4,1,6.466
4.05,0.9141,-0.1564,-0.0626,0.0411,0.0208,1.1,0.488,0.327,0.487,0.331,0.0,4,1,6.466
