t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
3.709,0.6982,0.1,0.3173,0.0332,0.4636,1.05,0.498,0.186,0.499,0.175,0.0,4,1,6.507
3.741,0.6982,0.1,0.3173,0.0332,0.4636,1.05,0.498,0.186,0.498,0.186,0.0,4,1,6.507
3.774,0.7153,0.1056,0.3164,0.0358,0.4636,1.05,0.498,0.186,0.498,0.186,0.0,4,1,6.489
3.805,0.7153,0.1056,0.3164,0.0358,0.4636,1.05,0.499,0.124,0.498,0.186,0.0,4,1,6.489
3.836,0.7153,0.1056,0.3164,0.0358,0.4636,1.05,0.499,0.124,0.499,0.124,0.0,4,1,6.489
3.868,0.7323,0.1113,0.3157,0.0384,0.4636,1.0,0.499,0.124,0.499,0.124,0.0,4,1,6.472
3.9,0.7323,0.1113,0.3157,0.0384,0.4636,1.0,0.5,0.122,0.499,0.124,0.0,4,1,6.472
3.931,0.7323,0.1113,0.3157,0.0384,0.4636,1.0,0.5,0.122,0.5,0.122,0.0,4,1,6.472
3.963,0.7608,0.1207,0.3142,0.0427,0.4636,1.0,0.5,0.122,0.5,0.122,0.0,4,1,6.443
3.994,0.7608,0.1207,0.3142,0.0427,0.4636,1.0,0.5,0.123,0.5,0.122,0.0,4,1,6.443
4.025,0.7608,0.1207,0.3142,0.0427,0.4636,1.0,0.5,0.123,0.5,0.0,0.0,4,1,6.443
4.056,0.7839,0.1284,0.3109,0.0461,0.4636,1.0,0.5,0.123,0.5,0.0,0.0,4,1,6.419
4.088,0.7839,0.1284,0.3109,0.0461,0.4636,1.0,0.5,0.0,0.5,0.0,0.0,4,1,6.419
4.119,0.7839,0.1284,0.3109,0.0461,0.4636,1.0,0.5,0.0,0.5,0.0,0.0,4,1,6.419
4.15,0.8128,0.138,0.3068,0.0457,0.1107,1.0,0.5,0.0,0.5,0.0,0.0,4,1,6.389
4.182,0.8128,0.138,0.3068,0.0457,0.1107,1.0,0.5,-0.134,0.5,0.0,0.0,4,1,6.389
4.213,0.8128,0.138,0.3068,0.0457,0.1107,1.0,0.5,-0.134,0.5,-0.134,0.0,4,1,6.389
4.245,0.8366,0.1461,0.2983,0.0402,0.1107,1.0,0.5,-0.134,0.5,-0.134,0.0,4,1,6.365
4.284,0.8366,0.1461,0.2983,0.0605,0.1974,1.0,0.5,-0.134,0.5,-0.134,0.0,5,1,6.365
4.316,0.8366,0.1461,0.2983,0.0605,0.1974,1.0,0.5,-0.136,0.5,-0.134,0.0,5,1,6.365
4.347,0.8366,0.1461,0.2983,0.0605,0.1974,1.0,0.5,-0.136,0.5,-0.136,0.0,5,1,6.365
4.379,0.8734,0.1588,0.2778,0.0255,0.1974,0.95,0.5,-0.136,0.5,-0.136,0.0,5,1,6.327
4.409,0.8734,0.1588,0.2778,0.0255,0.1974,0.95,0.498,-0.206,0.5,-0.136,0.0,5,1,6.327
4.44,0.8734,0.1588,0.2778,0.0255,0.1974,0.95,0.498,-0.206,0.498,-0.206,0.0,5,1,6.327
4.472,0.8983,0.167,0.263,0.0162,0.1974,0.95,0.498,-0.206,0.498,-0.206,0.0,5,1,6.302
4.503,0.8983,0.167,0.263,0.0162,0.1974,0.95,0.498,-0.205,0.498,-0.206,0.0,5,1,6.302
4.534,0.8983,0.167,0.263,0.0162,0.1974,0.95,0.498,-0.205,0.498,-0.205,0.0,5,1,6.302
4.566,0.93,0.177,0.2412,0.0126,0.1974,0.95,0.498,-0.205,0.498,-0.205,0.0,5,1,6.269
4.597,0.93,0.177,0.2412,0.0126,0.1974,0.95,0.497,-0.225,0.498,-0.205,0.0,5,1,6.269
4.628,0.93,0.177,0.2412,0.0126,0.1974,0.95,0.497,-0.225,0.497,-0.218,0.0,5,1,6.269
4.66,0.9556,0.1846,0.2231,0.0102,0.1974,0.95,0.497,-0.225,0.497,-0.218,0.0,5,1,6.244
4.691,0.9556,0.1846,0.2231,0.0102,0.1974,0.95,0.496,-0.216,0.497,-0.218,0.0,5,1,6.244
4.723,0.9556,0.1846,0.2231,0.0102,0.1974,0.95,0.496,-0.216,0.496,-0.216,0.0,5,1,6.244
4.754,0.9784,0.1907,0.209,0.0086,0.1974,0.95,0.496,-0.216,0.496,-0.216,0.0,5,1,6.221
4.786,0.9784,0.1907,0.209,0.0086,0.1974,0.95,0.498,-0.115,0.496,-0.216,0.0,5,1,6.221
4.817,0.9784,0.1907,0.209,0.0086,0.1974,0.95,0.498,-0.115,0.498,-0.115,0.0,5,1,6.221
4.85,0.999,0.196,0.1977,0.0075,0.1974,0.95,0.498,-0.115,0.498,-0.115,0.0,5,1,6.201
4.881,0.999,0.196,0.1977,0.0075,0.1974,0.95,0.5,0.0,0.498,-0.115,0.0,5,1,6.201
4.913,0.999,0.196,0.1977,0.0075,0.1974,0.95,0.5,0.0,0.5,0.0,0.0,5,1,6.201
4.945,1.0184,0.2008,0.1842,0.0065,0.1974,0.9,0.5,0.0,0.5,0.0,0.0,5,1,6.182
4.976,1.0184,0.2008,0.1842,0.0065,0.1974,0.9,0.5,0.0,0.5,0.0,0.0,5,1,6.182
5.007,1.0184,0.2008,0.1842,0.0065,0.1974,0.9,0.5,0.0,0.5,0.0,0.0,5,1,6.182
5.039,1.0432,0.2062,0.1735,0.0061,0.1974,0.9,0.5,0.0,0.5,0.0,0.0,5,1,6.158
5.07,1.0432,0.2062,0.1735,0.0061,0.1974,0.9,0.5,0.0,0.5,0.0,0.0,5,1,6.158
5.102,1.0432,0.2062,0.1735,0.0061,0.1974,0.9,0.5,0.0,0.5,0.0,0.0,5,1,6.158
5.134,1.0677,0.211,0.166,0.0062,0.1974,0.85,0.5,0.0,0.5,0.0,0.0,5,1,6.135
5.165,1.0677,0.211,0.166,0.0062,0.1974,0.85,0.5,0.0,0.5,0.0,0.0,5,1,6.135
5.196,1.0677,0.211,0.166,0.0062,0.1974,0.85,0.5,0.0,0.5,0.0,0.0,5,1,6.135
5.228,1.0922,0.2156,0.1586,0.0065,0.1974,0.85,0.5,0.0,0.5,0.0,0.0,5,1,6.112
5.271,1.0922,0.2156,0.1586,0.0787,0.05,0.85,0.5,0.0,0.5,0.0,0.0,6,1,6.112
5.301,1.0922,0.2156,0.1586,0.0787,0.05,0.85,0.499,0.137,0.5,0.0,0.0,6,1,6.112
5.332,1.0922,0.2156,0.1586,0.0787,0.05,0.85,0.499,0.137,0.499,0.137,0.0,6,1,6.112
5.364,1.1289,0.2221,0.1486,0.0593,0.05,0.8,0.499,0.137,0.499,0.137,0.0,6,1,6.077
5.395,1.1289,0.2221,0.1486,0.0593,0.05,0.8,0.5,0.119,0.499,0.137,0.0,6,1,6.077
5.426,1.1289,0.2221,0.1486,0.0593,0.05,0.8,0.5,0.119,0.5,0.119,0.0,6,1,6.077
5.458,1.159,0.2269,0.1445,0.0552,0.05,0.8,0.5,0.119,0.5,0.119,0.0,6,1,6.049
5.488,1.159,0.2269,0.1445,0.0552,0.05,0.8,0.5,0.0,0.5,0.119,0.0,6,1,6.049
5.519,1.159,0.2269,0.1445,0.0552,0.05,0.8,0.5,0.0,0.5,0.0,0.0,6,1,6.049
5.551,1.183,0.2306,0.1415,0.0527,0.05,0.8,0.5,0.0,0.5,0.0,0.0,6,1,6.027
5.581,1.183,0.2306,0.1415,0.0527,0.05,0.8,0.5,0.115,0.5,0.0,0.0,6,1,6.027
5.612,1.183,0.2306,0.1415,0.0527,0.05,0.8,0.5,0.115,0.5,0.124,0.0,6,1,6.027
5.644,1.2128,0.235,0.1388,0.0497,0.05,0.75,0.5,0.115,0.5,0.124,0.0,6,1,6.0
5.675,1.2128,0.235,0.1388,0.0497,0.05,0.75,0.5,0.0,0.5,0.124,0.0,6,1,6.0
5.705,1.2128,0.235,0.1388,0.0497,0.05,0.75,0.5,0.0,0.5,0.0,0.0,6,1,6.0
5.737,1.2368,0.2386,0.1359,0.0474,0.05,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.978
