t,x_map,y_map,rumo,v_medido,wz_medido,v_seguidor,v_apos_reflexo,v_desencalhe,v_entra_compensador,v_sai_compensador,freio_agindo
135.815,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
135.927,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.045,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.148,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.248,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.348,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.449,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.559,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.663,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.774,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.881,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
136.981,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.08,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.18,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.281,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.381,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.48,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.58,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.68,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.78,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.88,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
137.98,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.08,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.181,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.28,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.38,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.482,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.583,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.683,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.784,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.883,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
138.986,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.086,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.186,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.288,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.389,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.488,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.588,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.688,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.789,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.889,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
139.989,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
140.091,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
140.192,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
140.293,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
140.393,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
140.492,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
140.592,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
140.692,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
140.799,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
140.904,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.004,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.106,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.206,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.308,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.407,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.51,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.613,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.712,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.813,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
141.913,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.018,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.118,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.219,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.32,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.419,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.52,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.619,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.72,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.82,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
142.921,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.021,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.123,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.223,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.323,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.423,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.523,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.623,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.723,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.823,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
143.944,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.048,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.147,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.247,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.347,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.45,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.55,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.651,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.752,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.856,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
144.957,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.056,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.157,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.258,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.36,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.46,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.561,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.662,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.762,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.863,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
145.967,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.067,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.168,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.268,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.368,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.468,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.568,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.669,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.77,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.87,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
146.97,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.07,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.17,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.27,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.37,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.471,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.57,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.67,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.772,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.872,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
147.972,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.072,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.174,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.275,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.376,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.476,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.576,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.678,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.778,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.877,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
148.977,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.077,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.177,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.278,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.379,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.478,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.579,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.68,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.781,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.882,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
149.983,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.082,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.182,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.282,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.383,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.483,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.583,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.682,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.783,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.883,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
150.983,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.083,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.185,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.285,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.384,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.485,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.585,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.685,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.785,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.886,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
151.986,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
152.097,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
152.206,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
152.306,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
152.406,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
152.508,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
152.607,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
152.708,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
152.817,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
152.922,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.023,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.123,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.225,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.326,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.427,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.527,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.627,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.726,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.828,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
153.928,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.027,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.129,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.233,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.334,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.438,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.538,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.638,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.744,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.845,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
154.944,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.044,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.144,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.247,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.353,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.464,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.567,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.676,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.779,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.879,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
155.981,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.081,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.185,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.285,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.387,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.489,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.591,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.691,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.791,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.891,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
156.991,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
157.091,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
157.191,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
157.293,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
157.398,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
157.5,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
157.6,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
157.703,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
157.804,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
157.906,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.007,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.107,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.208,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.311,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.414,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.513,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.616,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.718,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.825,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
158.926,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.028,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.138,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.24,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.344,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.452,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.552,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.655,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.758,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.857,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
159.96,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.062,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.167,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.267,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.374,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.475,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.574,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.677,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.781,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.883,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
160.984,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.086,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.186,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.288,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.39,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.49,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.593,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.692,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.793,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.893,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
161.994,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
162.094,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
162.196,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
162.296,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
162.396,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
162.499,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
162.599,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
162.699,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
162.8,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
162.9,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.0,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.101,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.202,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.302,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.402,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.503,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.603,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.703,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.803,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
163.924,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.024,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.127,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.227,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.327,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.429,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.528,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.631,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.732,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.831,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
164.933,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
165.033,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
165.133,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
165.235,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
165.336,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
165.437,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
165.537,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
