t,topico,FL,FR,steer,speed,vx,wz
125.935,rodas,0.0,-45.0,,,,
125.935,mega,,,484,0,,
125.985,cmd,,,,,-0.0,-7.5
125.995,rodas,40.0,-65.0,,,,
125.995,rodas,49.0,-70.0,,,,
125.996,rodas,64.0,-77.0,,,,
126.035,rodas,56.0,-80.0,,,,
126.035,rodas,60.0,-84.0,,,,
126.035,mega,,,484,0,,
126.071,cmd,,,,,-0.0,-7.5
126.095,rodas,67.0,-82.0,,,,
126.096,rodas,69.0,-83.0,,,,
126.097,rodas,72.0,-86.0,,,,
126.135,rodas,74.0,-84.0,,,,
126.135,mega,,,484,0,,
126.136,rodas,77.0,-82.0,,,,
126.157,cmd,,,,,-0.0,-7.5
126.195,rodas,76.0,-83.0,,,,
126.195,rodas,79.0,-83.0,,,,
126.196,rodas,81.0,-84.0,,,,
126.235,rodas,83.0,-86.0,,,,
126.236,rodas,85.0,-86.0,,,,
126.236,mega,,,484,0,,
126.258,cmd,,,,,-0.0,-7.5
126.295,rodas,87.0,-85.0,,,,
126.296,rodas,88.0,-85.0,,,,
126.296,rodas,89.0,-85.0,,,,
126.335,mega,,,484,0,,
126.335,rodas,89.0,-88.0,,,,
126.336,rodas,88.0,-95.0,,,,
126.358,cmd,,,,,-0.0,-7.5
126.395,rodas,88.0,-97.0,,,,
126.396,rodas,90.0,-100.0,,,,
126.396,rodas,90.0,-104.0,,,,
126.435,mega,,,484,0,,
126.436,rodas,87.0,-106.0,,,,
126.436,rodas,87.0,-108.0,,,,
126.458,cmd,,,,,-0.0,-7.5
126.495,rodas,88.0,-111.0,,,,
126.496,rodas,87.0,-113.0,,,,
126.496,rodas,87.0,-117.0,,,,
126.535,mega,,,484,0,,
126.536,rodas,86.0,-119.0,,,,
126.536,rodas,86.0,-119.0,,,,
126.558,cmd,,,,,-0.0,-7.5
126.595,rodas,86.0,-121.0,,,,
126.595,rodas,86.0,-123.0,,,,
126.596,rodas,88.0,-125.0,,,,
126.608,cmd,,,,,-0.0,-7.5
126.635,mega,,,484,0,,
126.636,rodas,88.0,-127.0,,,,
126.636,rodas,93.0,-131.0,,,,
126.695,rodas,96.0,-132.0,,,,
126.696,rodas,97.0,-133.0,,,,
126.697,rodas,98.0,-135.0,,,,
126.708,cmd,,,,,-0.0,-7.5
126.735,rodas,99.0,-135.0,,,,
126.735,mega,,,484,0,,
126.736,rodas,99.0,-135.0,,,,
126.758,cmd,,,,,-0.0,-7.5
126.795,rodas,98.0,-136.0,,,,
126.796,rodas,94.0,-137.0,,,,
126.796,rodas,82.0,-135.0,,,,
126.808,cmd,,,,,-0.0,-7.5
126.835,mega,,,484,0,,
126.836,rodas,76.0,-135.0,,,,
126.837,rodas,76.0,-133.0,,,,
126.859,cmd,,,,,-0.0,-7.5
126.895,rodas,79.0,-134.0,,,,
126.896,rodas,81.0,-132.0,,,,
126.896,rodas,81.0,-131.0,,,,
126.935,mega,,,484,0,,
126.935,rodas,83.0,-129.0,,,,
126.936,rodas,84.0,-129.0,,,,
126.959,cmd,,,,,-0.0,-7.5
126.995,rodas,84.0,-127.0,,,,
126.996,rodas,83.0,-126.0,,,,
126.996,rodas,83.0,-126.0,,,,
127.009,cmd,,,,,-0.0,-7.5
127.035,mega,,,484,0,,
127.035,rodas,84.0,-126.0,,,,
127.036,rodas,87.0,-124.0,,,,
127.095,rodas,86.0,-126.0,,,,
127.096,rodas,87.0,-128.0,,,,
127.096,rodas,88.0,-125.0,,,,
127.109,cmd,,,,,-0.0,-7.5
127.135,mega,,,484,0,,
127.136,rodas,93.0,-127.0,,,,
127.136,rodas,93.0,-124.0,,,,
127.195,rodas,90.0,-122.0,,,,
127.196,rodas,84.0,-121.0,,,,
127.196,rodas,88.0,-118.0,,,,
127.209,cmd,,,,,-0.0,-7.5
127.235,mega,,,484,0,,
127.236,rodas,96.0,-121.0,,,,
127.236,rodas,104.0,-118.0,,,,
127.259,cmd,,,,,-0.0,-7.5
127.295,rodas,106.0,-115.0,,,,
127.296,rodas,105.0,-113.0,,,,
127.296,rodas,103.0,-113.0,,,,
127.325,cmd,,,,,-0.0,-7.125639617443085
127.330,cmd,,,,,-0.0,-5.848694443702698
127.335,mega,,,484,0,,
127.335,rodas,99.0,-114.0,,,,
127.336,rodas,102.0,-113.0,,,,
127.338,cmd,,,,,-0.0,-4.109139293432236
127.361,cmd,,,,,-0.0,-0.0
127.395,rodas,103.0,-114.0,,,,
127.396,rodas,95.0,-111.0,,,,
127.396,rodas,96.0,-110.0,,,,
127.417,cmd,,,,,-0.0,-0.0
127.435,mega,,,0,0,,
127.436,rodas,84.0,-110.0,,,,
127.436,rodas,64.0,-105.0,,,,
127.443,cmd,,,,,0.0,0.0
136.572,cmd,,,,,-0.0,-0.0
136.600,cmd,,,,,-0.0,-0.0
136.615,cmd,,,,,0.0007354960776865483,-0.0
136.624,cmd,,,,,0.014529862627387046,-0.0
136.631,cmd,,,,,0.04155908972024917,-0.0
136.654,cmd,,,,,0.17294127345085145,-0.0
136.661,cmd,,,,,0.21519922614097595,-0.0
136.669,cmd,,,,,0.23590096235275268,-0.0
