t,estado,modo,x,y,rumo,rumo_alvo,rumo_geometrico,wz_real,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
35.6,seguindo,normal,2.4673,4.4131,-1.2688,-1.0541,-1.0541,0.0448,0.2147,0.5,8.4698,5.4291,0.37,2.6452,4.1,0.0573
35.65,seguindo,normal,2.4723,4.3964,-1.2661,-1.0186,-1.0186,0.0448,0.2475,0.5,8.4694,9.8722,0.37,2.6858,4.05,0.0513
35.7,seguindo,normal,2.4757,4.3853,-1.2643,-1.0111,-1.0111,0.0448,0.2533,0.5,8.469,9.8722,0.37,2.6858,4.05,0.0474
35.75,seguindo,normal,2.4808,4.3686,-1.2616,-0.999,-0.999,0.0448,0.2626,0.5,8.4685,9.8722,0.37,2.6858,4.05,0.0414
35.8,seguindo,normal,2.4842,4.3575,-1.2599,-0.9905,-0.9905,0.0448,0.2694,0.5,8.4681,9.8722,0.37,2.6858,4.05,0.0373
35.85,seguindo,normal,2.4893,4.3408,-1.2572,-0.9672,-0.9672,0.0447,0.29,0.5,8.4676,45.5646,0.37,2.7243,4.0,0.0312
35.9,seguindo,normal,2.4928,4.3297,-1.2554,-0.9586,-0.9586,0.0447,0.2968,0.5,8.4672,45.5646,0.37,2.7243,4.0,0.0272
35.95,seguindo,normal,2.498,4.3131,-1.2527,-0.9449,-0.9449,0.0451,0.3078,0.5,8.4667,45.5646,0.37,2.7243,4.0,0.0211
36.0,seguindo,normal,2.5015,4.302,-1.2509,-0.9352,-0.9352,0.0447,0.3157,0.5,8.4663,45.5646,0.37,2.7243,4.0,0.017
36.05,seguindo,normal,2.5068,4.2854,-1.2482,-0.9196,-0.9196,0.0447,0.3286,0.5,8.4658,45.5646,0.37,2.7243,4.0,0.0108
36.1,seguindo,normal,2.5104,4.2743,-1.2464,-0.9151,-0.9151,0.0447,0.3313,0.5,8.4654,5.4817,0.37,2.7599,3.95,0.0067
36.15,seguindo,normal,2.5157,4.2577,-1.2438,-0.9002,-0.9002,0.0443,0.3436,0.5,8.4648,5.4817,0.37,2.7599,3.95,0.0005
36.2,seguindo,normal,2.5193,4.2467,-1.242,-0.8896,-0.8896,0.0451,0.3524,0.5,8.4644,5.4817,0.37,2.7599,3.95,-0.0035
36.25,seguindo,normal,2.5248,4.2301,-1.2393,-0.8726,-0.8726,0.0447,0.3666,0.5,8.4638,5.4817,0.37,2.7599,3.95,-0.0098
36.3,seguindo,normal,2.5284,4.2191,-1.2375,-0.8605,-0.8605,0.0443,0.3769,0.5,8.4634,5.4817,0.37,2.7599,3.95,-0.014
36.35,seguindo,normal,2.5328,4.2047,-1.229,-0.8667,-0.8667,0.1034,0.3623,0.5,8.4633,2.6319,0.37,2.7915,3.9,-0.0198
36.4,seguindo,normal,2.5351,4.1959,-1.2195,-0.8568,-0.8568,0.1574,0.3627,0.5,8.4635,2.6319,0.37,2.7915,3.9,-0.0236
36.45,seguindo,normal,2.5385,4.1824,-1.2,-0.8403,-0.8403,0.29,0.3597,0.5,8.4641,2.6319,0.37,2.7915,3.9,-0.0294
36.5,seguindo,normal,2.5406,4.1736,-1.1836,-0.8285,-0.8285,0.3419,0.3551,0.5,8.4647,2.6319,0.37,2.7915,3.9,-0.0335
36.55,seguindo,normal,2.5437,4.16,-1.1546,-0.8095,-0.8095,0.4496,0.3451,0.5,8.4655,2.6319,0.37,2.7915,3.9,-0.0397
36.6,seguindo,normal,2.5458,4.151,-1.1321,-0.7962,-0.7962,0.5151,0.336,0.5,8.4661,2.6319,0.37,2.7915,3.9,-0.0439
36.65,seguindo,normal,2.549,4.1377,-1.0951,-0.8583,-0.8583,0.5843,0.2368,0.5,8.4669,1.63,0.37,2.8407,3.8,-0.05
36.7,seguindo,normal,2.5512,4.1289,-1.0688,-0.8491,-0.8491,0.6237,0.2197,0.5,8.4674,1.63,0.37,2.8407,3.8,-0.0539
36.75,seguindo,normal,2.5549,4.116,-1.0295,-0.8357,-0.8357,0.653,0.1939,0.5,8.4676,1.63,0.37,2.8407,3.8,-0.0592
36.809,seguindo,normal,2.5591,4.1035,-0.9916,-0.8229,-0.8229,0.5985,0.1687,0.5,8.4673,1.63,0.37,2.8407,3.8,-0.064
36.85,seguindo,normal,2.5624,4.0953,-0.969,-0.8151,-0.8151,0.6051,0.1539,0.5,8.4665,1.63,0.37,2.8407,3.8,-0.0667
36.9,seguindo,normal,2.566,4.0873,-0.9482,-0.8078,-0.8078,0.576,0.1404,0.5,8.4655,1.63,0.37,2.8407,3.8,-0.0691
36.95,seguindo,normal,2.5705,4.0775,-0.9223,-0.8503,-0.8503,0.4863,0.072,0.5,8.4641,1.1173,0.37,2.8581,3.75,-0.0718
37.0,seguindo,normal,2.573,4.072,-0.9045,-0.8461,-0.8461,0.4372,0.0584,0.5,8.4634,1.1173,0.37,2.8581,3.75,-0.0735
37.05,seguindo,normal,2.5784,4.0613,-0.8729,-0.8388,-0.8388,0.4762,0.034,0.5,8.4614,1.1173,0.37,2.8581,3.75,-0.0761
37.1,seguindo,normal,2.5827,4.0532,-0.848,-0.8334,-0.8334,0.5646,0.0146,0.5,8.4597,1.1173,0.37,2.8581,3.75,-0.078
37.15,seguindo,normal,2.5902,4.041,-0.815,-0.8267,-0.8267,0.5731,-0.0117,0.5,8.4563,1.1173,0.37,2.8581,3.75,-0.0799
37.2,seguindo,normal,2.5957,4.033,-0.7951,-0.823,-0.823,0.5465,-0.028,0.5,8.4535,1.1173,0.37,2.8581,3.75,-0.0807
37.25,seguindo,normal,2.6045,4.0211,-0.7682,-0.8777,-0.8777,0.4773,-0.1095,0.5,8.4487,0.8607,0.37,2.8712,3.7,-0.0813
37.3,seguindo,normal,2.6107,4.0133,-0.7514,-0.8772,-0.8772,0.45,-0.1257,0.5,8.4452,0.8607,0.37,2.8712,3.7,-0.0814
37.35,seguindo,normal,2.6206,4.0018,-0.729,-0.8778,-0.8778,0.392,-0.1488,0.5,8.4393,0.8607,0.37,2.8712,3.7,-0.081
37.4,seguindo,normal,2.6274,3.9943,-0.7152,-0.879,-0.879,0.3712,-0.1637,0.5,8.4351,0.8607,0.37,2.8712,3.7,-0.0802
37.45,seguindo,normal,2.6396,3.9824,-0.7013,-0.8838,-0.8838,0.2763,-0.1825,0.5,8.4272,0.8607,0.37,2.8712,3.7,-0.0778
37.5,seguindo,normal,2.6487,3.9742,-0.6958,-0.9494,-0.9494,0.1944,-0.2536,0.5,8.4212,0.7485,0.37,2.8808,3.65,-0.0757
37.55,seguindo,normal,2.6625,3.9624,-0.6925,-0.9607,-0.9607,0.099,-0.2683,0.5,8.4118,0.7485,0.37,2.8808,3.65,-0.072
37.6,seguindo,normal,2.6717,3.9547,-0.6921,-0.9693,-0.9693,0.0369,-0.2772,0.5,8.4054,0.7485,0.37,2.8808,3.65,-0.0692
37.65,seguindo,normal,2.6855,3.9432,-0.6919,-0.9831,-0.9831,0.007,-0.2913,0.5,8.396,0.7485,0.37,2.8808,3.65,-0.0646
37.7,seguindo,normal,2.6946,3.9356,-0.6918,-1.0491,-1.0491,0.0029,-0.3573,0.5,8.3897,0.7217,0.37,2.8876,3.6,-0.0615
37.75,seguindo,normal,2.7083,3.9243,-0.6915,-1.0658,-1.0658,0.0033,-0.3743,0.5,8.3803,0.7217,0.37,2.8876,3.6,-0.0569
37.8,seguindo,normal,2.7175,3.9167,-0.6912,-1.0779,-1.0779,0.0048,-0.3866,0.5,8.3741,0.7217,0.37,2.8876,3.6,-0.0536
37.85,seguindo,normal,2.731,3.9053,-0.6902,-1.0971,-1.0971,0.0134,-0.4069,0.5,8.3649,0.7217,0.37,2.8876,3.6,-0.0482
37.9,seguindo,normal,2.7401,3.8978,-0.6893,-1.1984,-1.1984,0.0177,-0.5091,0.5,8.3588,0.7647,0.37,2.8954,3.5,-0.0446
37.95,seguindo,normal,2.7534,3.8866,-0.6868,-1.2187,-1.2187,0.0343,-0.5319,0.5,8.3498,0.7647,0.37,2.8954,3.5,-0.0394
