t,x,y,yaw,dist
4.982,2.57918,4.16372,-1.09808,8.43051
5.0017,2.58208,4.15828,-1.09938,8.42931
5.0217,2.58497,4.15284,-1.10069,8.42813
5.0417,2.58785,4.1474,-1.102,8.42695
5.062,2.59072,4.14195,-1.1033,8.42579
5.082,2.59359,4.1365,-1.10463,8.42464
5.1018,2.59645,4.13104,-1.10596,8.4235
5.1218,2.59931,4.12558,-1.10728,8.42237
5.1417,2.60216,4.12012,-1.10861,8.42126
5.1627,2.605,4.11465,-1.10994,8.42016
5.1816,2.60783,4.10918,-1.11127,8.41907
5.2022,2.61066,4.1037,-1.1126,8.41799
5.222,2.61348,4.09822,-1.11394,8.41692
5.242,2.61629,4.09274,-1.11527,8.41587
5.2618,2.6191,4.08725,-1.1166,8.41483
5.2817,2.62189,4.08176,-1.11794,8.4138
5.303,2.62468,4.07626,-1.11927,8.41279
5.3226,2.62747,4.07076,-1.1206,8.41178
5.3421,2.63024,4.06526,-1.12194,8.41079
5.3624,2.63301,4.05975,-1.12327,8.40981
5.3818,2.63577,4.05425,-1.1246,8.40885
5.4021,2.63852,4.04873,-1.12593,8.4079
5.4224,2.64127,4.04321,-1.12727,8.40696
5.4417,2.64401,4.03769,-1.1286,8.40603
5.4623,2.64674,4.03217,-1.12993,8.40511
5.4817,2.64946,4.02664,-1.13125,8.40421
5.5017,2.65218,4.02111,-1.13256,8.40332
5.5231,2.65488,4.01558,-1.13387,8.40245
5.5433,2.65758,4.01004,-1.13519,8.40158
5.5637,2.66028,4.0045,-1.1365,8.40073
5.5829,2.66296,3.99896,-1.13783,8.39989
5.6029,2.66564,3.99341,-1.13916,8.39906
5.6232,2.66832,3.98786,-1.14049,8.39825
5.6436,2.67098,3.9823,-1.14182,8.39745
5.6648,2.67364,3.97674,-1.14315,8.39666
5.6842,2.67629,3.97118,-1.14448,8.39588
5.7041,2.67893,3.96561,-1.14581,8.39511
5.7243,2.68157,3.96004,-1.14714,8.39436
