t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
20.95,seguindo,1.9805,-0.007,0.1511,-0.1033,-0.2544,0.5,5.6323,0.8089,-0.0163
21.0,seguindo,1.992,-0.0054,0.1529,-0.106,-0.2589,0.5,5.6226,0.8089,-0.0095
21.05,seguindo,2.0093,-0.0029,0.1556,-0.1103,-0.2659,0.5,5.608,0.8089,0.0007
21.1,seguindo,2.0208,-0.0012,0.1574,-0.1133,-0.2707,0.5,5.5983,0.8089,0.0075
21.15,seguindo,2.0381,0.0013,0.1601,-0.0977,-0.2578,0.5,5.5837,1.1572,0.0177
21.2,seguindo,2.0495,0.003,0.1619,-0.1005,-0.2624,0.5,5.5739,1.1572,0.0246
21.25,seguindo,2.0668,0.0057,0.1646,-0.1049,-0.2695,0.5,5.5593,1.1572,0.0349
21.3,seguindo,2.0783,0.0074,0.1663,-0.108,-0.2743,0.5,5.5495,1.1572,0.0407
21.35,seguindo,2.0955,0.0101,0.169,-0.0648,-0.2338,0.5,5.5427,0.9582,0.0372
21.4,seguindo,2.107,0.0119,0.1708,-0.0674,-0.2382,0.5,5.5331,0.9582,0.0426
21.45,seguindo,2.1242,0.0147,0.1735,-0.0714,-0.2449,0.5,5.5186,0.9582,0.0507
21.5,seguindo,2.1357,0.0166,0.1753,-0.0742,-0.2495,0.5,5.5089,0.9582,0.0561
21.55,seguindo,2.1529,0.0194,0.178,-0.059,-0.237,0.5,5.4944,0.6243,0.0643
21.6,seguindo,2.1643,0.0214,0.1798,-0.0617,-0.2414,0.5,5.4847,0.6243,0.0698
21.65,seguindo,2.1815,0.0243,0.1824,-0.0658,-0.2482,0.5,5.4702,0.6243,0.078
21.7,seguindo,2.1987,0.0272,0.1851,-0.0701,-0.2553,0.5,5.4557,0.6243,0.0863
21.75,seguindo,2.2101,0.0293,0.1869,-0.0477,-0.2346,0.5,5.446,0.8089,0.0918
21.8,seguindo,2.2216,0.0313,0.1887,-0.0503,-0.239,0.5,5.4363,0.8089,0.0974
21.85,seguindo,2.2387,0.0344,0.1914,-0.0544,-0.2458,0.5,5.4217,0.8089,0.1058
21.9,seguindo,2.2502,0.0364,0.1932,-0.4083,-0.6015,0.5,5.412,inf,0.0049
21.95,seguindo,2.2673,0.0396,0.1959,-0.4344,-0.6303,0.5,5.3974,inf,0.0106
22.0,seguindo,2.2788,0.0417,0.1977,-0.453,-0.6507,0.5,5.3877,inf,0.0176
22.05,seguindo,2.2959,0.045,0.2003,-0.4241,-0.6245,0.5,5.3731,inf,0.0282
22.1,seguindo,2.3073,0.0471,0.2021,-0.4416,-0.6437,0.5,5.3634,inf,0.0353
22.15,seguindo,2.3244,0.0504,0.2048,-0.4694,-0.6743,0.5,5.3488,inf,0.0459
22.2,seguindo,2.3358,0.0527,0.2066,-0.4893,-0.6959,0.5,5.3391,inf,0.053
22.25,seguindo,2.3529,0.0561,0.2093,-0.4572,-0.6665,0.5,5.3431,inf,0.0462
22.3,seguindo,2.3643,0.0583,0.2111,-0.4174,-0.6284,0.5,5.3334,inf,0.0532
22.35,seguindo,2.3808,0.062,0.2088,-0.4441,-0.6529,0.5,5.3192,inf,0.0638
22.4,seguindo,2.3915,0.0646,0.2054,-0.4629,-0.6683,0.5,5.3099,inf,0.0707
22.45,seguindo,2.4073,0.0686,0.1954,-0.4931,-0.6885,0.5,5.2958,inf,0.0813
22.5,seguindo,2.4178,0.0714,0.1869,-0.5143,-0.7012,0.5,5.2865,inf,0.0884
22.55,seguindo,2.4335,0.0757,0.1691,-0.4785,-0.6476,0.5,5.2725,inf,0.0991
22.6,seguindo,2.444,0.0785,0.1554,-0.4984,-0.6538,0.5,5.2631,inf,0.1063
22.65,seguindo,2.4596,0.0829,0.1299,-0.5297,-0.6596,0.5,5.249,inf,0.117
22.7,seguindo,2.4699,0.0857,0.1111,-0.5514,-0.6625,0.5,5.2398,inf,0.1241
22.75,seguindo,2.4858,0.0899,0.0779,-0.513,-0.5909,0.5,5.2257,inf,0.1348
22.8,seguindo,2.4965,0.0926,0.054,-0.5332,-0.5872,0.5,5.2163,inf,0.1419
22.851,seguindo,2.5126,0.0964,0.0141,-0.5647,-0.5787,0.5,5.2024,inf,0.1523
22.9,seguindo,2.5232,0.0987,-0.014,-0.5862,-0.5722,0.5,5.1934,inf,0.1591
22.95,seguindo,2.5392,0.1017,-0.0576,-0.4829,-0.4253,0.5,5.1802,inf,0.0172
23.0,seguindo,2.5498,0.1033,-0.0871,-0.5008,-0.4136,0.5,5.1716,inf,0.0258
23.05,seguindo,2.5658,0.1052,-0.1313,-0.5279,-0.3966,0.5,5.1591,inf,0.0384
23.1,seguindo,2.5765,0.1061,-0.1607,-0.5462,-0.3855,0.5,5.1511,inf,0.0466
23.15,seguindo,2.5926,0.1068,-0.2049,-0.5065,-0.3015,0.5,5.1394,inf,0.0584
23.2,seguindo,2.6033,0.1068,-0.2345,-0.5188,-0.2844,0.5,5.1319,inf,0.066
23.25,seguindo,2.6195,0.1062,-0.2779,-0.5668,-0.2889,0.5,5.1107,inf,0.0844
23.3,seguindo,2.6305,0.1053,-0.3054,-0.5797,-0.2743,0.5,5.1037,inf,0.0885
23.35,seguindo,2.6468,0.1033,-0.3467,-0.599,-0.2523,0.5,5.0938,inf,0.0941
23.4,seguindo,2.6577,0.1016,-0.3742,-0.6118,-0.2376,0.5,5.0875,inf,0.0975
23.45,seguindo,2.6742,0.0982,-0.4134,-0.6308,-0.2173,0.5,5.0786,inf,0.1019
23.5,seguindo,2.6853,0.0953,-0.437,-0.4169,0.0201,0.5,5.073,inf,0.1043
23.55,seguindo,2.7022,0.0901,-0.47,-0.4223,0.0477,0.5,5.0652,inf,0.1072
23.6,seguindo,2.7134,0.0862,-0.4918,-0.4253,0.0665,0.5,5.0603,inf,0.1071
23.65,seguindo,2.7302,0.0799,-0.5236,-0.3481,0.1755,0.5,5.0513,inf,0.1105
23.7,seguindo,2.7415,0.0753,-0.5443,-0.3469,0.1975,0.5,5.0468,inf,0.1099
23.75,seguindo,2.7583,0.068,-0.575,-0.3436,0.2314,0.5,5.0406,inf,0.1085
23.8,seguindo,2.7696,0.0628,-0.5951,-0.2094,0.3858,0.5,5.0367,inf,0.1073
23.85,seguindo,2.7864,0.0543,-0.624,-0.1967,0.4273,0.5,5.0314,inf,0.1048
23.9,seguindo,2.7976,0.0482,-0.6423,-0.1867,0.4557,0.5,5.0281,inf,0.1028
23.952,seguindo,2.8131,0.039,-0.6644,-0.0956,0.5689,0.5,5.0245,inf,0.0043
24.0,seguindo,2.8227,0.0327,-0.6765,-0.0816,0.5949,0.5,5.0226,inf,-0.0005
24.05,seguindo,2.8369,0.0226,-0.6893,0.001,0.6902,0.5,5.0204,inf,-0.0082
24.1,seguindo,2.8462,0.0157,-0.6953,0.0181,0.7135,0.5,5.0193,inf,-0.0136
24.15,seguindo,2.8597,0.0048,-0.6988,0.0466,0.7454,0.5,5.0183,inf,-0.0222
24.2,seguindo,2.8686,-0.0027,-0.6991,0.067,0.7661,0.5,5.0179,inf,-0.0282
24.25,seguindo,2.8795,-0.0123,-0.6943,0.0946,0.7889,0.5,5.0179,inf,-0.036
24.3,seguindo,2.8857,-0.018,-0.6893,0.1515,0.8408,0.5,5.018,inf,-0.0406
24.35,seguindo,2.8948,-0.0266,-0.6771,0.1759,0.853,0.5,5.0185,inf,-0.0478
24.4,seguindo,2.9007,-0.0324,-0.6672,0.1926,0.8598,0.5,5.0188,inf,-0.0526
24.45,seguindo,2.9088,-0.0408,-0.6471,0.2172,0.8643,0.5,5.0198,inf,-0.0595
24.5,seguindo,2.914,-0.0461,-0.6321,0.2333,0.8654,0.5,5.0204,inf,-0.064
24.55,seguindo,2.9216,-0.0543,-0.6044,0.2584,0.8628,0.5,5.0216,inf,-0.0709
