t_wall,topic,vx,wz,px,py,extra
1787279211.940,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.941,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.948,odom,0.0000,0.0000,6.140,10.000,
1787279211.958,/auto_vel_raw,0.0000,0.0000,,,
1787279211.968,odom,0.0000,0.0000,6.140,10.000,
1787279211.980,/auto_vel,0.0000,0.0000,,,
1787279211.982,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.982,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.984,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.993,odom,0.0000,0.0000,6.140,10.000,
1787279212.014,/auto_vel_raw,0.0000,0.0000,,,
1787279212.014,odom,0.0000,0.0000,6.140,10.000,
1787279212.019,/auto_vel,0.0000,0.0000,,,
1787279212.020,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279212.022,/cmd_vel_bruto,0.0000,0.0000,,,
1787279212.024,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279212.039,odom,0.0000,0.0000,6.140,10.000,
1787279212.058,odom,0.0000,0.0000,6.140,10.000,
1787279212.070,/auto_vel_raw,0.0000,0.0000,,,
1787279212.079,odom,0.0000,0.0000,6.140,10.000,
1787279212.081,/auto_vel,0.0000,0.0000,,,
1787279212.082,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279212.082,/cmd_vel_bruto,0.0000,0.0000,,,
1787279212.083,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279212.100,odom,0.0000,0.0000,6.140,10.000,
1787279212.120,/auto_vel_raw,0.0000,0.0000,,,
1787279212.120,odom,0.0000,0.0000,6.140,10.000,
1787279212.139,odom,0.0000,0.0000,6.140,10.000,
1787279212.141,/auto_vel,0.0000,0.0000,,,
1787279212.142,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279212.143,/cmd_vel_bruto,0.0000,0.0000,,,
1787279212.143,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279212.160,odom,0.0000,0.0000,6.140,10.000,
1787279212.173,/auto_vel_raw,0.0000,0.0000,,,
1787279212.182,odom,0.0000,0.0000,6.140,10.000,
1787279212.186,/auto_vel,0.0000,0.0000,,,
1787279212.187,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279212.188,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279212.188,/cmd_vel_bruto,0.0000,0.0000,,,
1787279212.201,odom,0.0000,0.0000,6.140,10.000,
1787279212.221,odom,0.0000,0.0000,6.140,10.000,
1787279212.223,/auto_vel_raw,0.0000,0.0000,,,
1787279212.241,odom,0.0000,0.0000,6.140,10.000,
1787279212.244,/auto_vel,0.0000,0.0000,,,
1787279212.244,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279212.245,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279212.245,/cmd_vel_bruto,0.0000,0.0000,,,
1787279212.261,odom,0.0000,0.0000,6.140,10.000,
1787279212.271,/auto_vel_raw,0.0000,0.0000,,,
1787279212.281,odom,0.0000,0.0000,6.140,10.000,
1787279212.283,/auto_vel,0.0000,0.0000,,,
1787279212.284,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279212.284,/cmd_vel_bruto,0.0000,0.0000,,,
1787279212.285,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279212.300,odom,0.0000,0.0000,6.140,10.000,
1787279212.322,/auto_vel_raw,0.0000,0.0000,,,
1787279212.322,odom,0.0000,0.0000,6.140,10.000,
1787279212.324,/auto_vel,0.0000,0.0000,,,
1787279212.325,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279212.326,/cmd_vel_bruto,0.0000,0.0000,,,
1787279212.327,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279212.342,odom,0.0000,0.0000,6.140,10.000,
1787279212.362,odom,0.0000,0.0000,6.140,10.000,
1787279212.371,/auto_vel_raw,0.0000,0.0000,,,
1787279212.381,odom,0.0000,0.0000,6.140,10.000,
1787279212.383,/auto_vel,0.0000,0.0000,,,
1787279212.384,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279212.385,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279212.385,/cmd_vel_bruto,0.0000,0.0000,,,
1787279212.401,odom,0.0000,0.0000,6.140,10.000,
1787279212.422,/auto_vel_raw,0.0000,0.0000,,,
1787279212.422,odom,0.0000,0.0000,6.140,10.000,
1787279212.433,/auto_vel,0.0000,0.0000,,,
1787279212.434,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279212.435,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279212.435,/cmd_vel_bruto,0.0000,0.0000,,,
