t_wall,topic,vx,wz,px,py,extra
1787273758.834,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273758.836,/cmd_vel_bruto,0.0000,0.0000,,,
1787273758.836,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273758.853,odom,0.0000,0.0000,6.140,10.000,
1787273758.872,odom,0.0000,0.0000,6.140,10.000,
1787273758.873,/auto_vel_raw,0.0000,0.0000,,,
1787273758.892,odom,0.0000,0.0000,6.140,10.000,
1787273758.905,/auto_vel,0.0000,0.0000,,,
1787273758.906,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273758.907,/cmd_vel_bruto,0.0000,0.0000,,,
1787273758.908,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273758.912,odom,0.0000,0.0000,6.140,10.000,
1787273758.923,/auto_vel_raw,0.0000,0.0000,,,
1787273758.933,odom,0.0000,0.0000,6.140,10.000,
1787273758.935,/auto_vel,0.0000,0.0000,,,
1787273758.936,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273758.936,/cmd_vel_bruto,0.0000,0.0000,,,
1787273758.937,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273758.952,odom,0.0000,0.0000,6.140,10.000,
1787273758.974,/auto_vel_raw,0.0000,0.0000,,,
1787273758.974,odom,0.0000,0.0000,6.140,10.000,
1787273758.996,odom,0.0000,0.0000,6.140,10.000,
1787273758.998,/auto_vel,0.0000,0.0000,,,
1787273758.998,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273758.998,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.000,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.014,odom,0.0000,0.0000,6.140,10.000,
1787273759.023,/auto_vel_raw,0.0000,0.0000,,,
1787273759.034,odom,0.0000,0.0000,6.140,10.000,
1787273759.046,/auto_vel,0.0000,0.0000,,,
1787273759.046,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.047,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.047,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.054,odom,0.0000,0.0000,6.140,10.000,
1787273759.076,odom,0.0000,0.0000,6.140,10.000,
1787273759.078,/auto_vel_raw,0.0000,0.0000,,,
1787273759.102,odom,0.0000,0.0000,6.140,10.000,
1787273759.111,/auto_vel,0.0000,0.0000,,,
1787273759.111,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
