t,x,y,yaw,dist
4.9863,2.54867,4.13719,-1.09562,8.46741
5.0067,2.54974,4.1328,-1.08237,8.46766
5.0267,2.55085,4.12846,-1.06902,8.46786
5.0465,2.55202,4.12414,-1.05577,8.46801
5.0664,2.55325,4.11985,-1.04263,8.46809
5.0873,2.55454,4.11559,-1.02962,8.46811
5.1064,2.55588,4.11137,-1.01676,8.46806
5.1262,2.55728,4.1072,-1.00408,8.46795
5.1463,2.55873,4.10307,-0.99163,8.46778
5.1664,2.56033,4.09894,-0.98007,8.46747
5.1867,2.56199,4.09487,-0.96888,8.46708
5.2068,2.56372,4.09086,-0.95816,8.46663
5.2263,2.56554,4.08684,-0.94782,8.46608
5.2471,2.56744,4.08282,-0.93781,8.46545
5.2661,2.56945,4.0788,-0.92813,8.46474
5.2864,2.57154,4.07476,-0.91877,8.46395
5.3063,2.57368,4.07075,-0.90947,8.4631
5.3263,2.57585,4.06675,-0.90017,8.46222
5.3472,2.57806,4.06277,-0.89087,8.4613
5.3666,2.58031,4.05882,-0.88158,8.46035
5.3864,2.5826,4.05488,-0.87229,8.45935
5.4063,2.58493,4.05097,-0.86299,8.45831
5.4261,2.58729,4.04707,-0.8537,8.45723
5.4479,2.58968,4.0432,-0.84441,8.45612
5.4679,2.59226,4.03929,-0.83597,8.45485
5.4874,2.59493,4.03538,-0.82793,8.45349
5.5077,2.59769,4.03148,-0.82026,8.45204
5.5276,2.60054,4.02757,-0.81292,8.45052
5.5477,2.60342,4.02368,-0.80563,8.44895
5.5683,2.60637,4.01981,-0.79853,8.44733
5.5877,2.6094,4.01593,-0.79181,8.44563
5.6074,2.6125,4.01206,-0.78532,8.44386
5.6276,2.61562,4.00821,-0.77883,8.44207
5.6481,2.61877,4.00438,-0.77235,8.44025
5.6681,2.62095,4.00168,-0.76714,8.43901
5.6876,2.62316,3.99904,-0.76261,8.43772
5.7077,2.62526,3.99649,-0.75774,8.43651
5.7278,2.62738,3.9939,-0.75239,8.43529
5.7474,2.6295,3.99133,-0.747,8.43407
5.7675,2.63267,3.98803,-0.74372,8.43208
5.7875,2.63617,3.9846,-0.74186,8.42981
