t,x,y,yaw,dist
7.6243,2.32402,4.35279,-0.88389,8.62392
7.6417,2.32765,4.34825,-0.88299,8.6216
7.6614,2.33128,4.34372,-0.8821,8.61928
7.6812,2.33492,4.33919,-0.8812,8.61695
7.701,2.33856,4.33466,-0.8803,8.61463
7.7216,2.34221,4.33013,-0.8794,8.6123
7.7409,2.34586,4.32561,-0.87854,8.60997
7.7612,2.34952,4.32109,-0.87769,8.60763
7.7813,2.35319,4.31657,-0.87683,8.6053
7.8012,2.35686,4.31206,-0.87597,8.60296
7.8212,2.36053,4.30754,-0.87511,8.60062
7.8415,2.3642,4.30304,-0.87422,8.59828
7.8611,2.36788,4.29854,-0.87334,8.59595
7.8814,2.37156,4.29404,-0.87245,8.59361
7.9011,2.37524,4.28954,-0.87156,8.59127
7.921,2.37893,4.28505,-0.87068,8.58893
7.941,2.38261,4.28056,-0.86976,8.58659
7.9615,2.38631,4.27607,-0.86884,8.58425
7.9811,2.39,4.27159,-0.86793,8.5819
8.001,2.3937,4.26711,-0.86701,8.57956
8.0225,2.3974,4.26264,-0.8661,8.57721
8.0424,2.40111,4.25817,-0.86521,8.57486
8.0626,2.40483,4.2537,-0.86431,8.57251
8.0829,2.40855,4.24923,-0.86342,8.57016
8.1022,2.41227,4.24477,-0.86253,8.5678
8.1226,2.416,4.24031,-0.86164,8.56545
8.1423,2.41973,4.23585,-0.86074,8.56309
8.1623,2.42346,4.2314,-0.85985,8.56073
8.1824,2.4272,4.22695,-0.85895,8.55837
8.2033,2.43095,4.2225,-0.85806,8.55601
8.2227,2.43469,4.21806,-0.85716,8.55365
8.2426,2.43844,4.21362,-0.85626,8.55128
8.2624,2.4422,4.20919,-0.85536,8.54892
8.2824,2.44595,4.20475,-0.85447,8.54655
8.3023,2.44972,4.20033,-0.85357,8.54418
8.3234,2.45348,4.1959,-0.85267,8.54181
8.3422,2.45725,4.19148,-0.85178,8.53944
8.3624,2.46103,4.18706,-0.85088,8.53707
8.3824,2.46481,4.18264,-0.84998,8.53469
8.4025,2.46859,4.17823,-0.84909,8.53232
8.4223,2.47237,4.17382,-0.84819,8.52994
8.4423,2.47616,4.16942,-0.8473,8.52756
8.4633,2.47996,4.16502,-0.84641,8.52518
8.4829,2.48376,4.16062,-0.84551,8.5228
8.5021,2.48756,4.15622,-0.84462,8.52042
8.5224,2.49137,4.15183,-0.84373,8.51803
8.5438,2.49518,4.14744,-0.84283,8.51564
8.5636,2.49899,4.14306,-0.84194,8.51326
8.5837,2.50281,4.13867,-0.84104,8.51087
8.6034,2.50663,4.1343,-0.84015,8.50848
8.6236,2.51045,4.12992,-0.83925,8.50609
8.6434,2.51428,4.12555,-0.83836,8.50369
8.6633,2.51812,4.12118,-0.83746,8.5013
