t,x,y,yaw,dist
9.9925,2.88418,3.04285,-1.63323,8.54174
10.012,2.88297,3.03887,-1.62111,8.5445
10.0319,2.88175,3.03498,-1.60836,8.54722
10.0521,2.88059,3.03107,-1.59559,8.54991
10.0719,2.87947,3.02715,-1.58282,8.55256
10.0919,2.87841,3.02322,-1.57005,8.55517
10.1124,2.8774,3.01927,-1.55729,8.55775
10.133,2.87644,3.0153,-1.54457,8.56028
10.1532,2.87553,3.01131,-1.53189,8.56277
10.1745,2.87468,3.00732,-1.51922,8.56522
10.1931,2.87387,3.00331,-1.50654,8.56763
10.2145,2.87312,2.99929,-1.49386,8.57
10.2331,2.87243,2.99525,-1.48125,8.57233
10.2529,2.87179,2.99119,-1.46877,8.57462
10.2729,2.87122,2.98711,-1.45633,8.57686
10.2928,2.87069,2.98302,-1.4439,8.57906
10.3143,2.87021,2.97893,-1.43146,8.58121
10.3329,2.86979,2.97483,-1.41903,8.58333
10.3531,2.86942,2.97073,-1.40661,8.5854
10.3732,2.86909,2.96662,-1.39418,8.58743
10.3931,2.86882,2.96251,-1.38176,8.58942
10.413,2.8686,2.95839,-1.36933,8.59136
10.4345,2.86845,2.95426,-1.357,8.59325
10.4544,2.86836,2.9501,-1.34485,8.5951
10.4743,2.86834,2.94593,-1.33282,8.59689
10.4946,2.86836,2.94176,-1.32078,8.59864
10.5142,2.86844,2.93758,-1.30874,8.60035
10.534,2.86858,2.9334,-1.29682,8.602
10.554,2.86879,2.92919,-1.2851,8.6036
10.5744,2.86908,2.92496,-1.27355,8.60515
10.5947,2.86942,2.92073,-1.26203,8.60665
10.6144,2.8698,2.91651,-1.2505,8.60811
10.6341,2.87024,2.91228,-1.23902,8.60952
10.6541,2.87073,2.90806,-1.22755,8.61089
10.6743,2.87127,2.90384,-1.21609,8.61221
10.6939,2.87186,2.89963,-1.20462,8.61349
10.7147,2.87249,2.89543,-1.19315,8.61472
10.7341,2.87319,2.89122,-1.18181,8.6159
10.754,2.87397,2.88699,-1.17073,8.61702
10.7744,2.87483,2.88275,-1.15985,8.61808
10.7947,2.87573,2.87851,-1.14899,8.61909
10.8151,2.87669,2.87428,-1.13813,8.62006
10.8347,2.8777,2.87005,-1.12739,8.62097
10.8543,2.87876,2.86583,-1.11668,8.62184
10.8745,2.87987,2.86162,-1.10598,8.62267
10.8949,2.88102,2.85742,-1.09528,8.62345
10.9153,2.88222,2.85323,-1.08457,8.62419
10.9341,2.88349,2.84905,-1.07402,8.62487
