t_wall,topic,vx,wz,px,py,extra
1787278342.590,/auto_vel_raw,0.0000,0.0000,,,
1787278342.591,odom,0.0000,0.0000,6.140,10.000,
1787278342.602,/auto_vel,0.0000,0.0000,,,
1787278342.602,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.603,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.604,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.611,odom,0.0000,0.0000,6.140,10.000,
1787278342.633,odom,0.0000,0.0000,6.140,10.000,
1787278342.643,/auto_vel_raw,0.0000,0.0000,,,
1787278342.651,odom,0.0000,0.0000,6.140,10.000,
1787278342.653,/auto_vel,0.0000,0.0000,,,
1787278342.654,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.655,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.655,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.672,odom,0.0000,0.0000,6.140,10.000,
1787278342.692,odom,0.0000,0.0000,6.140,10.000,
1787278342.694,/auto_vel_raw,0.0000,0.0000,,,
1787278342.713,odom,0.0000,0.0000,6.140,10.000,
1787278342.717,/auto_vel,0.0000,0.0000,,,
1787278342.717,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.718,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.720,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.736,odom,0.0000,0.0000,6.140,10.000,
1787278342.745,/auto_vel_raw,0.0000,0.0000,,,
1787278342.755,odom,0.0000,0.0000,6.140,10.000,
1787278342.757,/auto_vel,0.0000,0.0000,,,
1787278342.758,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.758,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.759,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.775,odom,0.0000,0.0000,6.140,10.000,
1787278342.796,/auto_vel_raw,0.0000,0.0000,,,
1787278342.796,odom,0.0000,0.0000,6.140,10.000,
1787278342.816,odom,0.0000,0.0000,6.140,10.000,
1787278342.818,/auto_vel,0.0000,0.0000,,,
1787278342.820,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.821,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.822,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.836,odom,0.0000,0.0000,6.140,10.000,
1787278342.851,/auto_vel_raw,0.0000,0.0000,,,
1787278342.859,odom,0.0000,0.0000,6.140,10.000,
1787278342.864,/auto_vel,0.0000,0.0000,,,
1787278342.864,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.864,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.865,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.881,odom,0.0000,0.0000,6.140,10.000,
1787278342.900,/auto_vel_raw,0.0000,0.0000,,,
1787278342.900,odom,0.0000,0.0000,6.140,10.000,
1787278342.901,/auto_vel,0.0000,0.0000,,,
1787278342.902,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.903,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.903,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.922,odom,0.0000,0.0000,6.140,10.000,
1787278342.942,odom,0.0000,0.0000,6.140,10.000,
1787278342.952,/auto_vel_raw,0.0000,0.0000,,,
1787278342.963,odom,0.0000,0.0000,6.140,10.000,
1787278342.964,/auto_vel,0.0000,0.0000,,,
1787278342.965,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.965,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.966,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.981,odom,0.0000,0.0000,6.140,10.000,
1787278343.002,odom,0.0000,0.0000,6.140,10.000,
1787278343.003,/auto_vel_raw,0.0000,0.0000,,,
1787278343.021,odom,0.0000,0.0000,6.140,10.000,
1787278343.025,/auto_vel,0.0000,0.0000,,,
1787278343.025,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.026,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.027,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.042,odom,0.0000,0.0000,6.140,10.000,
1787278343.053,/auto_vel_raw,0.0000,0.0000,,,
1787278343.068,odom,0.0000,0.0000,6.140,10.000,
1787278343.076,/auto_vel,0.0000,0.0000,,,
1787278343.076,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.078,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.080,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.088,odom,0.0000,0.0000,6.140,10.000,
1787278343.108,/auto_vel_raw,0.0000,0.0000,,,
1787278343.108,odom,0.0000,0.0000,6.140,10.000,
1787278343.119,/auto_vel,0.0000,0.0000,,,
1787278343.121,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.121,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.121,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.127,odom,0.0000,0.0000,6.140,10.000,
1787278343.149,odom,0.0000,0.0000,6.140,10.000,
1787278343.159,/auto_vel_raw,0.0000,0.0000,,,
1787278343.171,odom,0.0000,0.0000,6.140,10.000,
1787278343.182,/auto_vel,0.0000,0.0000,,,
1787278343.182,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.182,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.183,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.191,odom,0.0000,0.0000,6.140,10.000,
1787278343.211,/auto_vel_raw,0.0000,0.0000,,,
1787278343.212,odom,0.0000,0.0000,6.140,10.000,
1787278343.223,/auto_vel,0.0000,0.0000,,,
1787278343.224,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.225,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.226,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.235,odom,0.0000,0.0000,6.140,10.000,
