t,x,y,yaw,dist
8.9394,2.9815,3.31056,-1.96897,8.34424
8.9592,2.97918,3.30532,-1.96759,8.34844
8.9798,2.97686,3.30007,-1.96621,8.35264
8.9995,2.97455,3.29482,-1.96484,8.35684
9.0194,2.97225,3.28956,-1.96346,8.36103
9.0397,2.96995,3.28433,-1.96196,8.36521
9.0596,2.96767,3.27909,-1.96047,8.36939
9.0799,2.96538,3.27384,-1.95897,8.37357
9.1008,2.96311,3.2686,-1.95747,8.37774
9.1207,2.96085,3.26335,-1.95597,8.3819
9.1408,2.95859,3.25808,-1.95455,8.38607
9.1606,2.95634,3.2528,-1.95318,8.39024
9.1813,2.9541,3.24752,-1.95181,8.3944
9.2008,2.95187,3.24224,-1.95045,8.39856
9.2223,2.94964,3.23695,-1.94908,8.40272
9.2406,2.94742,3.23161,-1.94796,8.40689
9.2628,2.94521,3.22626,-1.94693,8.41106
9.2826,2.94301,3.2209,-1.94591,8.41522
9.302,2.94082,3.21554,-1.9449,8.41939
9.3231,2.93862,3.21018,-1.94388,8.42355
9.3424,2.93667,3.20596,-1.9401,8.42703
9.3632,2.93474,3.20189,-1.93598,8.43045
9.3828,2.93284,3.19787,-1.93194,8.4338
9.4019,2.93096,3.19382,-1.92805,8.43716
9.4224,2.92909,3.18974,-1.92428,8.44051
9.4417,2.9271,3.1857,-1.91824,8.44397
9.4618,2.92511,3.18166,-1.91207,8.44742
9.4822,2.92315,3.1776,-1.90591,8.45086
9.5023,2.92122,3.17353,-1.89975,8.45427
9.5229,2.91931,3.16945,-1.89359,8.45767
9.542,2.91728,3.16552,-1.88498,8.46112
9.5625,2.91527,3.1616,-1.87622,8.46455
9.5828,2.9133,3.15765,-1.86746,8.46796
9.6019,2.91136,3.15369,-1.8587,8.47134
9.6231,2.90946,3.14971,-1.84994,8.4747
9.6428,2.90748,3.1458,-1.83951,8.4781
9.6617,2.90553,3.14187,-1.82903,8.48148
9.6831,2.90363,3.13792,-1.81854,8.48483
9.7018,2.90176,3.13395,-1.80806,8.48815
9.7221,2.89994,3.12996,-1.79757,8.49144
9.7418,2.89814,3.12605,-1.78655,8.49469
9.7624,2.89638,3.12211,-1.77552,8.4979
9.7824,2.89466,3.11816,-1.7645,8.50109
9.8016,2.89299,3.11418,-1.75347,8.50424
9.8232,2.89136,3.11019,-1.74245,8.50736
9.8422,2.88978,3.10619,-1.73141,8.51045
9.8618,2.88824,3.10217,-1.72037,8.51351
9.8826,2.88674,3.09813,-1.70932,8.51653
9.9019,2.88529,3.09407,-1.69828,8.51952
9.9225,2.88388,3.09,-1.68724,8.52248
9.9436,2.88249,3.08598,-1.67576,8.5254
9.9623,2.88115,3.08195,-1.66427,8.52829
9.9828,2.87985,3.07791,-1.65279,8.53114
10.0027,2.8786,3.07385,-1.6413,8.53395
10.0231,2.8774,3.06978,-1.62982,8.53673
10.0431,2.87622,3.06573,-1.61807,8.53948
10.0629,2.8751,3.06167,-1.60633,8.54218
10.0835,2.87402,3.0576,-1.59458,8.54485
10.1028,2.87299,3.05352,-1.58283,8.54748
10.1247,2.872,3.04942,-1.57109,8.55008
10.1428,2.87106,3.04533,-1.55925,8.55264
10.1643,2.87016,3.04122,-1.54742,8.55516
10.1831,2.86932,3.03711,-1.53558,8.55764
10.2027,2.86852,3.03299,-1.52375,8.56008
10.223,2.86777,3.02885,-1.51191,8.56248
10.2439,2.86705,3.02475,-1.49983,8.56485
10.2637,2.86638,3.02064,-1.48774,8.56718
10.2831,2.86576,3.01652,-1.47566,8.56947
10.3029,2.86519,3.01239,-1.46357,8.57171
10.3233,2.86466,3.00826,-1.45149,8.57392
10.3427,2.8642,3.0041,-1.43949,8.57608
10.3629,2.8638,2.99992,-1.42765,8.57819
10.3834,2.86346,2.99573,-1.41588,8.58027
10.4029,2.86317,2.99153,-1.40411,8.58229
10.4252,2.86293,2.98733,-1.39234,8.58428
10.4427,2.86275,2.98311,-1.38067,8.58622
10.4633,2.86263,2.97886,-1.36919,8.58812
10.483,2.86258,2.97461,-1.35777,8.58996
10.5038,2.86257,2.97035,-1.34635,8.59177
10.5236,2.86261,2.96609,-1.33493,8.59353
10.5429,2.86271,2.96183,-1.3236,8.59525
10.563,2.86286,2.95756,-1.3123,8.59692
10.5841,2.86306,2.95329,-1.301,8.59855
10.604,2.8633,2.94902,-1.28969,8.60013
10.6249,2.8636,2.94476,-1.27839,8.60168
10.6443,2.86396,2.94049,-1.26721,8.60317
10.6647,2.86439,2.93619,-1.25626,8.6046
10.6845,2.8649,2.93187,-1.24551,8.60599
10.7043,2.86545,2.92756,-1.23477,8.60732
10.7249,2.86605,2.92325,-1.22404,8.60862
10.7438,2.86671,2.91893,-1.2134,8.60987
10.7644,2.86742,2.91462,-1.2028,8.61107
10.7843,2.86818,2.91032,-1.19219,8.61223
10.8044,2.86898,2.90603,-1.18158,8.61334
10.8244,2.86983,2.90174,-1.17097,8.61442
10.844,2.87074,2.89745,-1.16051,8.61544
10.865,2.87173,2.89314,-1.15032,8.6164
10.8846,2.87279,2.88882,-1.14028,8.6173
10.9043,2.87389,2.88451,-1.13024,8.61816
10.9242,2.87503,2.88022,-1.1202,8.61898
