t,x,y,yaw,alvo_x,alvo_y,dist,rumo_alvo,erro,v_alvo,cmd_v,cmd_wz,saiu_v,saiu_wz
10.65,0.7481,-0.5417,-2.5222,-1.0215473175048828,-0.3315286636352539,1.7821,3.03,-0.731,0.5,0.1975,-0.6749,0.1975,-0.6749
10.7,0.7435,-0.5488,-2.5437,-1.0215473175048828,-0.3315286636352539,1.7784,3.0234,-0.7161,0.5,0.1962,-0.6623,0.1962,-0.6623
10.75,0.7363,-0.5592,-2.5754,-1.0215473175048828,-0.3315286636352539,1.7725,3.0191,-0.6887,0.5,0.1955,-0.6555,0.1955,-0.6555
10.8,0.7313,-0.5661,-2.5963,-1.0215473175048828,-0.3315286636352539,1.7684,3.0128,-0.6741,0.5,0.1983,-0.6428,0.1983,-0.6428
10.851,0.7232,-0.5762,-2.6274,-1.0215473175048828,-0.3315286636352539,1.7618,3.0086,-0.6472,0.5,0.2095,-0.636,0.2095,-0.636
10.9,0.7172,-0.583,-2.6481,-1.0215473175048828,-0.3315286636352539,1.7569,3.0023,-0.6328,0.5,0.2222,-0.6231,0.2222,-0.6231
10.95,0.7073,-0.5933,-2.6785,-1.0215473175048828,-0.3315286636352539,1.7486,2.9979,-0.6068,0.5,0.2349,-0.6162,0.2349,-0.6162
11.0,0.7,-0.6003,-2.6988,-1.0215473175048828,-0.3315286636352539,1.7424,2.9913,-0.5931,0.5,0.2506,-0.6034,0.2506,-0.6034
11.051,0.688,-0.6106,-2.7285,-1.0215473175048828,-0.3315286636352539,1.7322,2.9844,-0.5702,0.5,0.2652,-0.5965,0.2652,-0.5965
11.1,0.6748,-0.6212,-2.7593,-1.0215473175048828,-0.3315286636352539,1.7209,2.9798,-0.5441,0.5,0.2844,-0.5849,0.2844,-0.5849
11.152,0.6654,-0.6283,-2.7809,-1.0215473175048828,-0.3315286636352539,1.7129,2.9724,-0.5299,0.5,0.3126,-0.5638,0.3126,-0.5638
11.2,0.6556,-0.6356,-2.8034,-1.0215473175048828,-0.3315286636352539,1.7044,2.9674,-0.5123,0.5,0.3126,-0.5638,0.3126,-0.5638
11.25,0.64,-0.6463,-2.8372,-1.0215473175048828,-0.3315286636352539,1.6911,2.9623,-0.4837,0.5,0.3214,-0.5544,0.3214,-0.5544
11.301,0.6232,-0.6569,-2.8701,-1.0215473175048828,-0.3315286636352539,1.6767,2.9543,-0.4587,0.5,0.3335,-0.5387,0.3335,-0.5387
11.35,0.6115,-0.6636,-2.8916,-1.0215473175048828,-0.3315286636352539,1.6665,2.949,-0.4426,0.5,0.342,-0.5246,0.342,-0.5246
11.4,0.5994,-0.6701,-2.9126,-1.0215473175048828,-0.3315286636352539,1.6559,2.941,-0.4296,0.5,0.3489,-0.5153,0.3489,-0.5153
11.45,0.5805,-0.6792,-2.9434,-1.0215473175048828,-0.3315286636352539,1.6393,2.9357,-0.4041,0.5,0.357,-0.5077,0.357,-0.5077
11.5,0.5673,-0.685,-2.9636,-1.0215473175048828,-0.3315286636352539,1.6277,2.9279,-0.3917,0.5,0.3694,-0.4924,0.3694,-0.4924
11.55,0.5468,-0.6931,-2.9932,-1.0215473175048828,-0.3315286636352539,1.6095,2.9227,-0.3674,0.5,0.3744,-0.4848,0.3744,-0.4848
11.6,0.5326,-0.6982,-3.0125,-1.0215473175048828,-0.3315286636352539,1.5968,2.915,-0.3557,0.5,0.3875,-0.4695,0.3875,-0.4695
11.651,0.5105,-0.7051,-3.0406,-1.0215473175048828,-0.3315286636352539,1.5769,2.9099,-0.3327,0.5,0.3969,-0.462,0.3969,-0.462
11.7,0.4951,-0.7094,-3.059,-1.0215473175048828,-0.3315286636352539,1.5631,2.9024,-0.3218,0.5,0.4086,-0.4468,0.4086,-0.4468
11.75,0.4715,-0.7152,-3.0857,-1.0215473175048828,-0.3315286636352539,1.5416,2.8974,-0.3,0.5,0.4147,-0.4394,0.4147,-0.4394
11.8,0.4471,-0.7202,-3.1117,-1.0215473175048828,-0.3315286636352539,1.5192,2.8901,-0.2814,0.5,0.423,-0.4243,0.423,-0.4243
11.85,0.4306,-0.7231,-3.1286,-1.0215473175048828,-0.3315286636352539,1.504,2.8829,-0.2717,0.5,0.4298,-0.4171,0.4298,-0.4171
11.9,0.4136,-0.7256,3.1381,-1.0215473175048828,-0.3315286636352539,1.4883,2.8782,-0.2599,0.5,0.4378,-0.4038,0.4378,-0.4038
11.95,0.3878,-0.7288,3.1141,-1.0215473175048828,-0.3315286636352539,1.4643,2.8736,-0.2405,0.5,0.4411,-0.3949,0.4411,-0.3949
12.0,0.3615,-0.7313,3.0909,-1.0215473175048828,-0.3315286636352539,1.4396,2.8668,-0.2241,0.5,0.4496,-0.3798,0.4496,-0.3798
12.05,0.3436,-0.7325,3.076,-1.0215473175048828,-0.3315286636352539,1.4228,2.8602,-0.2158,0.5,0.4553,-0.3667,0.4553,-0.3667
12.101,0.3165,-0.7336,3.0545,-1.0215473175048828,-0.3315286636352539,1.3972,2.8559,-0.1986,0.5,0.4584,-0.3598,0.4584,-0.3598
12.15,0.2983,-0.734,3.0407,-1.0215473175048828,-0.3315286636352539,1.3798,2.8497,-0.191,0.5,0.4637,-0.3452,0.4637,-0.3452
12.2,0.2706,-0.7339,3.0207,-1.0215473175048828,-0.3315286636352539,1.3534,2.8456,-0.1751,0.5,0.4663,-0.3385,0.4663,-0.3385
12.25,0.252,-0.7335,3.0081,-1.0215473175048828,-0.3315286636352539,1.3355,2.8397,-0.1685,0.5,0.4698,-0.3241,0.4698,-0.3241
12.3,0.2333,-0.7327,2.9962,-1.0215473175048828,-0.3315286636352539,1.3174,2.8359,-0.1603,0.5,0.472,-0.3179,0.472,-0.3179
12.35,0.2051,-0.7308,2.9797,-1.0215473175048828,-0.3315286636352539,1.29,2.8322,-0.1475,0.5,0.4752,-0.3101,0.4752,-0.3101
12.4,0.1861,-0.7291,2.9696,-1.0215473175048828,-0.3315286636352539,1.2714,2.8269,-0.1426,0.5,0.4781,-0.2975,0.4781,-0.2975
12.45,0.1574,-0.7261,2.9553,-1.0215473175048828,-0.3315286636352539,1.2432,2.8219,-0.1334,0.5,0.4805,-0.2925,0.4805,-0.2925
12.5,0.1382,-0.7238,2.946,-1.0215473175048828,-0.3315286636352539,1.2243,2.8186,-0.1273,0.5,0.4833,-0.2829,0.4833,-0.2829
12.55,0.1094,-0.72,2.9324,-1.0215473175048828,-0.3315286636352539,1.1958,2.8154,-0.117,0.5,0.4858,-0.2714,0.4858,-0.2714
12.6,0.0901,-0.7171,2.9238,-1.0215473175048828,-0.3315286636352539,1.1766,2.8107,-0.1131,0.5,0.487,-0.2649,0.487,-0.2649
12.65,0.0612,-0.7125,2.9111,-1.0215473175048828,-0.3315286636352539,1.1478,2.8077,-0.1034,0.5,0.4876,-0.2604,0.4876,-0.2604
12.7,0.0322,-0.7074,2.8989,-1.0215473175048828,-0.3315286636352539,1.1188,2.8033,-0.0956,0.5,0.4896,-0.2491,0.4896,-0.2491
12.75,0.0129,-0.7038,2.891,-1.0215473175048828,-0.3315286636352539,1.0994,2.799,-0.092,0.5,0.4905,-0.2395,0.4905,-0.2395
12.8,-0.0064,-0.6999,2.8834,-1.0215473175048828,-0.3315286636352539,1.08,2.7962,-0.0872,0.5,0.4911,-0.235,0.4911,-0.235
12.85,-0.0353,-0.6939,2.8722,-1.0215473175048828,-0.3315286636352539,1.0507,2.7935,-0.0787,0.5,0.4918,-0.2287,0.4918,-0.2287
12.9,-0.0545,-0.6896,2.8649,-1.0215473175048828,-0.3315286636352539,1.0312,2.7895,-0.0754,0.5,0.493,-0.2173,0.493,-0.2173
12.951,-0.0834,-0.6829,2.8546,-1.0215473175048828,-0.3315286636352539,1.0018,2.787,-0.0676,0.5,0.4935,-0.2127,0.4935,-0.2127
13.0,-0.1026,-0.6782,2.8478,-1.0215473175048828,-0.3315286636352539,0.9822,2.7833,-0.0646,0.5,0.4942,-0.2014,0.4942,-0.2014
13.05,-0.1314,-0.6708,2.8382,-1.0215473175048828,-0.3315286636352539,0.9527,2.7809,-0.0574,0.5,0.4951,-0.1918,0.4951,-0.1918
13.101,-0.1505,-0.6657,2.8322,-1.0215473175048828,-0.3315286636352539,0.9329,2.7774,-0.0548,0.5,0.4955,-0.1855,0.4955,-0.1855
13.15,-0.1792,-0.6578,2.8234,-1.0215473175048828,-0.3315286636352539,0.9033,2.7742,-0.0492,0.5,0.496,-0.1763,0.496,-0.1763
13.2,-0.1983,-0.6523,2.8178,-1.0215473175048828,-0.3315286636352539,0.8835,2.772,-0.0457,0.5,0.4964,-0.1718,0.4964,-0.1718
13.25,-0.2269,-0.6439,2.8096,-1.0215473175048828,-0.3315286636352539,0.8538,2.77,-0.0396,0.5,0.4968,-0.1657,0.4968,-0.1657
13.301,-0.2555,-0.6352,2.8019,-1.0215473175048828,-0.3315286636352539,0.8241,2.767,-0.0349,0.5,0.4972,-0.1542,0.4972,-0.1542
13.35,-0.2744,-0.6292,2.7971,-1.0215473175048828,-0.3315286636352539,0.8042,2.7652,-0.0319,0.5,0.4975,-0.1497,0.4975,-0.1497
13.4,-0.2934,-0.6231,2.7924,-1.0215473175048828,-0.3315286636352539,0.7843,2.7625,-0.0299,0.5,0.4979,-0.1384,0.4979,-0.1384
13.45,-0.3218,-0.6137,2.7858,-1.0215473175048828,-0.3315286636352539,0.7545,2.7607,-0.025,0.5,0.4981,-0.1339,0.4981,-0.1339
13.5,-0.3407,-0.6073,2.7816,-1.0215473175048828,-0.3315286636352539,0.7346,2.7583,-0.0233,0.5,0.4984,-0.1226,0.4984,-0.1226
13.55,-0.3689,-0.5975,2.7758,-1.0215473175048828,-0.3315286636352539,0.7047,2.756,-0.0197,0.5,0.4985,-0.1182,0.4985,-0.1182
13.6,-0.3878,-0.5908,2.7721,-1.0215473175048828,-0.3315286636352539,0.6848,2.7546,-0.0175,0.5,0.5,0.0,0.5,0.0
13.65,-0.416,-0.5806,2.7672,-1.0215473175048828,-0.3315286636352539,0.6548,2.7532,-0.014,0.5,0.5,0.0,0.5,0.0
13.7,-0.4347,-0.5737,2.7645,-1.0215473175048828,-0.3315286636352539,0.6348,2.7514,-0.0131,0.5,0.5,0.0,0.5,0.0
13.75,-0.4628,-0.563,2.7611,-1.0215473175048828,-0.3315286636352539,0.6048,2.7497,-0.0113,0.5,0.5,0.0,0.5,0.0
13.802,-0.4908,-0.5522,2.7586,-1.0215473175048828,-0.3315286636352539,0.5748,2.7488,-0.0098,0.5,0.5,0.0,0.5,0.0
13.85,-0.5094,-0.5449,2.7574,-1.0215473175048828,-0.3315286636352539,0.5548,2.7476,-0.0098,0.5,0.5,0.0,0.5,0.0
13.9,-0.528,-0.5375,2.7565,-1.0215473175048828,-0.3315286636352539,0.5348,2.7469,-0.0097,0.5,0.5,0.0,0.5,0.0
13.951,-0.5558,-0.5263,2.756,-1.0215473175048828,-0.3315286636352539,0.5048,2.746,-0.0101,0.5,0.5,0.0,0.5,0.0
14.0,-0.5836,-0.515,2.756,-1.0215473175048828,-0.3315286636352539,0.4748,2.7451,-0.011,0.5,0.5,0.0,0.5,0.0
14.052,-0.6021,-0.5075,2.756,-1.0215473175048828,-0.3315286636352539,0.4548,2.7444,-0.0117,0.5,0.5,0.0,0.5,0.0
14.1,-0.6207,-0.5,2.756,-1.0215473175048828,-0.3315286636352539,0.4348,2.7444,-0.0117,0.5,0.5,0.0,0.5,0.0
14.15,-0.6485,-0.4887,2.756,-1.0215473175048828,-0.3315286636352539,0.4048,2.7438,-0.0122,0.5,0.5,0.0,0.5,0.0
14.2,-0.667,-0.4812,2.756,-1.0215473175048828,-0.3315286636352539,0.3848,2.7429,-0.0131,0.5,0.5,0.0,0.5,0.0
14.25,-0.6948,-0.4699,2.756,-1.0215473175048828,-0.3315286636352539,0.3548,2.7422,-0.0138,0.5,0.5,0.0,0.5,0.0
14.3,-0.7133,-0.4624,2.756,-1.0215473175048828,-0.3315286636352539,0.3348,2.7411,-0.015,0.5,0.5,0.0,0.5,0.0
14.35,-0.7411,-0.4511,2.756,-1.0215473175048828,-0.3315286636352539,0.3048,2.7397,-0.0164,0.5,0.5,0.0,0.5,0.0
14.4,-0.7689,-0.4398,2.756,-1.0215473175048828,-0.3315286636352539,0.2748,2.7386,-0.0174,0.5,0.5,0.0,0.5,0.0
14.45,-0.7875,-0.4323,2.756,-1.0215473175048828,-0.3315286636352539,0.2549,2.7374,-0.0187,0.5,0.5,0.0,0.5,0.0
14.5,-0.806,-0.4248,2.756,-1.0215473175048828,-0.3315286636352539,0.2349,2.7352,-0.0209,0.5,0.5,0.0,0.5,0.0
14.55,-0.8338,-0.4135,2.7559,-1.0215473175048828,-0.3315286636352539,0.2049,2.7334,-0.0225,0.4846,0.4999,-0.1119,0.4999,-0.1119
14.6,-0.8521,-0.4061,2.7555,-1.0215473175048828,-0.3315286636352539,0.1852,2.73,-0.0254,0.4526,0.4845,-0.1163,0.4845,-0.1163
14.65,-0.8788,-0.3955,2.754,-1.0215473175048828,-0.3315286636352539,0.1564,2.725,-0.029,0.4189,0.4525,-0.1236,0.4525,-0.1236
14.7,-0.8953,-0.389,2.7526,-1.0215473175048828,-0.3315286636352539,0.1387,2.7204,-0.0322,0.3955,0.4187,-0.132,0.4187,-0.132
14.751,-0.9185,-0.3799,2.7497,-1.0215473175048828,-0.3315286636352539,0.1139,2.7526,0.0029,0.0,0.3952,-0.139,0.3952,-0.139
14.8,-0.933,-0.3743,2.7474,-1.0215473175048828,-0.3315286636352539,0.0984,2.7497,0.0023,0.0,0.0,0.0,0.0,0.0
14.85,-0.9524,-0.3666,2.7447,-1.0215473175048828,-0.3315286636352539,0.0776,2.7474,0.0027,0.0,0.0,0.0,0.0,0.0
14.9,-0.9638,-0.362,2.7434,-1.0215473175048828,-0.3315286636352539,0.0653,2.7447,0.0013,0.0,0.0,0.0,0.0,0.0
14.95,-0.9787,-0.356,2.7422,-1.0215473175048828,-0.3315286636352539,0.0494,2.7429,0.0007,0.0,0.0,0.0,0.0,0.0
15.0,-0.9871,-0.3525,2.7419,-1.0215473175048828,-0.3315286636352539,0.0403,2.7422,0.0003,0.0,0.0,0.0,0.0,0.0
15.051,-0.9975,-0.3481,2.7419,-0.5150842666625977,-0.5162398815155029,0.5108,2.7419,-0.0,0.0,0.0,0.0,0.0,0.0
15.1,-1.0029,-0.3458,2.7419,-0.5150842666625977,-0.5162398815155029,0.5168,-0.3354,-3.0773,0.5,0.0,0.0,0.0,0.0
15.15,-1.0094,-0.3431,2.7418,-0.5150842666625977,-0.5162398815155029,0.5238,-0.3361,-3.0779,0.5,0.23,-1.0,0.23,-1.0
15.2,-1.0148,-0.3409,2.7413,-0.5150842666625977,-0.5162398815155029,0.5296,-0.3369,-3.0783,0.5,0.23,-1.0,0.23,-1.0
15.25,-1.0251,-0.3368,2.7399,-0.5150842666625977,-0.5162398815155029,0.5406,-0.3375,-3.0774,0.5,0.23,-1.0,0.23,-1.0
15.3,-1.0334,-0.3335,2.7384,-0.5150842666625977,-0.5162398815155029,0.5496,-0.3384,-3.0768,0.5,0.23,-1.0,0.23,-1.0
15.351,-1.0462,-0.3284,2.7356,-0.5150842666625977,-0.5162398815155029,0.5634,-0.3399,-3.0754,0.5,0.23,-1.0,0.23,-1.0
15.4,-1.0548,-0.3251,2.7332,-0.5150842666625977,-0.5162398815155029,0.5726,-0.3399,-3.0731,0.5,0.23,-1.0,0.23,-1.0
15.45,-1.0677,-0.3202,2.7289,-0.5150842666625977,-0.5162398815155029,0.5864,-0.3403,-3.0692,0.5,0.23,-1.0,0.23,-1.0
15.5,-1.0763,-0.3169,2.7255,-0.5150842666625977,-0.5162398815155029,0.5956,-0.3409,-3.0664,0.5,0.23,-1.0,0.23,-1.0
15.55,-1.0893,-0.3121,2.7198,-0.5150842666625977,-0.5162398815155029,0.6094,-0.3413,-3.0611,0.5,0.23,-1.0,0.23,-1.0
15.6,-1.098,-0.3089,2.7155,-0.5150842666625977,-0.5162398815155029,0.6186,-0.3415,-3.057,0.5,0.23,-1.0,0.23,-1.0
15.65,-1.1109,-0.3042,2.7083,-0.5150842666625977,-0.5162398815155029,0.6325,-0.3417,-3.05,0.5,0.23,-1.0,0.23,-1.0
15.7,-1.1196,-0.301,2.703,-0.5150842666625977,-0.5162398815155029,0.6417,-0.3419,-3.0449,0.5,0.23,-1.0,0.23,-1.0
15.75,-1.1326,-0.2963,2.6944,-0.5150842666625977,-0.5162398815155029,0.6556,-0.3421,-3.0364,0.5,0.23,-1.0,0.23,-1.0
15.8,-1.1413,-0.2931,2.6882,-0.5150842666625977,-0.5162398815155029,0.6648,-0.3422,-3.0304,0.5,0.23,-1.0,0.23,-1.0
15.85,-1.1544,-0.2883,2.6781,-0.5150842666625977,-0.5162398815155029,0.6787,-0.3423,-3.0204,0.5,0.23,-1.0,0.23,-1.0
15.9,-1.1631,-0.2852,2.6709,-0.5150842666625977,-0.5162398815155029,0.688,-0.3424,-3.0134,0.5,0.23,-1.0,0.23,-1.0
15.95,-1.1761,-0.2804,2.6594,-0.5150842666625977,-0.5162398815155029,0.7019,-0.3426,-3.002,0.5,0.23,-1.0,0.23,-1.0
16.0,-1.1848,-0.2771,2.6513,-0.5150842666625977,-0.5162398815155029,0.7112,-0.3427,-2.994,0.5,0.23,-1.0,0.23,-1.0
16.05,-1.1979,-0.2723,2.6384,-0.5150842666625977,-0.5162398815155029,0.7251,-0.3429,-2.9812,0.5,0.23,-1.0,0.23,-1.0
16.1,-1.211,-0.2673,2.6246,-0.5150842666625977,-0.5162398815155029,0.739,-0.3432,-2.9677,0.5,0.23,-1.0,0.23,-1.0
16.15,-1.2197,-0.264,2.6149,-0.5150842666625977,-0.5162398815155029,0.7484,-0.3434,-2.9582,0.5,0.23,-1.0,0.23,-1.0
16.2,-1.2283,-0.2607,2.6048,-0.5150842666625977,-0.5162398815155029,0.7577,-0.3438,-2.9486,0.5,0.23,-1.0,0.23,-1.0
16.25,-1.2414,-0.2555,2.589,-0.5150842666625977,-0.5162398815155029,0.7717,-0.3442,-2.9332,0.5,0.23,-1.0,0.23,-1.0
16.3,-1.2501,-0.2521,2.578,-0.5150842666625977,-0.5162398815155029,0.781,-0.345,-2.923,0.5,0.23,-1.0,0.23,-1.0
16.35,-1.2631,-0.2468,2.5607,-0.5150842666625977,-0.5162398815155029,0.795,-0.345,-2.9057,0.5,0.23,-1.0,0.23,-1.0
16.401,-1.276,-0.2414,2.5426,-0.5150842666625977,-0.5162398815155029,0.8091,-0.3458,-2.8883,0.5,0.23,-1.0,0.23,-1.0
16.45,-1.2847,-0.2377,2.53,-0.5150842666625977,-0.5162398815155029,0.8185,-0.3466,-2.8766,0.5,0.23,-1.0,0.23,-1.0
16.501,-1.2976,-0.232,2.5104,-0.5150842666625977,-0.5162398815155029,0.8325,-0.348,-2.8584,0.5,0.23,-1.0,0.23,-1.0
16.55,-1.3062,-0.2282,2.4969,-0.5150842666625977,-0.5162398815155029,0.8419,-0.348,-2.8449,0.5,0.23,-1.0,0.23,-1.0
16.6,-1.3148,-0.2243,2.483,-0.5150842666625977,-0.5162398815155029,0.8513,-0.3492,-2.8322,0.5,0.23,-1.0,0.23,-1.0
16.652,-1.3276,-0.2182,2.4614,-0.5150842666625977,-0.5162398815155029,0.8655,-0.3505,-2.8119,0.5,0.23,-1.0,0.23,-1.0
16.7,-1.3362,-0.2141,2.4465,-0.5150842666625977,-0.5162398815155029,0.8749,-0.3515,-2.7981,0.5,0.23,-1.0,0.23,-1.0
16.75,-1.3489,-0.2078,2.4235,-0.5150842666625977,-0.5162398815155029,0.889,-0.3526,-2.7761,0.5,0.23,-1.0,0.23,-1.0
16.8,-1.3573,-0.2035,2.4077,-0.5150842666625977,-0.5162398815155029,0.8985,-0.3543,-2.762,0.5,0.23,-1.0,0.23,-1.0
16.85,-1.37,-0.1968,2.3832,-0.5150842666625977,-0.5162398815155029,0.9126,-0.3556,-2.7388,0.5,0.23,-1.0,0.23,-1.0
16.9,-1.3825,-0.1899,2.3579,-0.5150842666625977,-0.5162398815155029,0.9268,-0.3576,-2.7155,0.5,0.23,-1.0,0.23,-1.0
16.95,-1.3908,-0.1852,2.3405,-0.5150842666625977,-0.5162398815155029,0.9362,-0.3591,-2.6996,0.5,0.23,-1.0,0.23,-1.0
17.0,-1.3991,-0.1804,2.3228,-0.5150842666625977,-0.5162398815155029,0.9457,-0.3614,-2.6842,0.5,0.23,-1.0,0.23,-1.0
17.05,-1.4114,-0.1729,2.2954,-0.5150842666625977,-0.5162398815155029,0.9598,-0.3631,-2.6585,0.5,0.23,-1.0,0.23,-1.0
17.102,-1.4236,-0.1652,2.2672,-0.5150842666625977,-0.5162398815155029,0.974,-0.3658,-2.633,0.5,0.23,-1.0,0.23,-1.0
17.15,-1.4317,-0.16,2.248,-0.5150842666625977,-0.5162398815155029,0.9834,-0.3687,-2.6166,0.5,0.23,-1.0,0.23,-1.0
17.2,-1.4397,-0.1546,2.2283,-0.5150842666625977,-0.5162398815155029,0.9929,-0.3707,-2.599,0.5,0.23,-1.0,0.23,-1.0
17.25,-1.4516,-0.1462,2.1981,-0.5150842666625977,-0.5162398815155029,1.007,-0.374,-2.572,0.5,0.23,-1.0,0.23,-1.0
17.3,-1.4634,-0.1376,2.167,-0.5150842666625977,-0.5162398815155029,1.0211,-0.3763,-2.5432,0.5,0.23,-1.0,0.23,-1.0
17.35,-1.4711,-0.1317,2.1458,-0.5150842666625977,-0.5162398815155029,1.0305,-0.3799,-2.5257,0.5,0.23,-1.0,0.23,-1.0
17.4,-1.4788,-0.1257,2.1242,-0.5150842666625977,-0.5162398815155029,1.0398,-0.3824,-2.5066,0.5,0.23,-1.0,0.23,-1.0
17.451,-1.4901,-0.1163,2.0911,-0.5150842666625977,-0.5162398815155029,1.0538,-0.3851,-2.4762,0.5,0.23,-1.0,0.23,-1.0
17.5,-1.4975,-0.11,2.0686,-0.5150842666625977,-0.5162398815155029,1.0631,-0.3892,-2.4578,0.5,0.23,-1.0,0.23,-1.0
17.551,-1.5085,-0.1001,2.034,-0.5150842666625977,-0.5162398815155029,1.0771,-0.3967,-2.4307,0.5,0.23,-1.0,0.23,-1.0
17.6,-1.5157,-0.0934,2.0105,-0.5150842666625977,-0.5162398815155029,1.0863,-0.3967,-2.4072,0.5,0.23,-1.0,0.23,-1.0
17.65,-1.5263,-0.083,1.9745,-0.5150842666625977,-0.5162398815155029,1.1001,-0.3998,-2.3744,0.5,0.23,-1.0,0.23,-1.0
17.7,-1.5332,-0.0759,1.95,-0.5150842666625977,-0.5162398815155029,1.1092,-0.4048,-2.3548,0.5,0.23,-1.0,0.23,-1.0
17.75,-1.5433,-0.065,1.9126,-0.5150842666625977,-0.5162398815155029,1.1229,-0.4082,-2.3208,0.5,0.23,-1.0,0.23,-1.0
17.8,-1.5499,-0.0575,1.8872,-0.5150842666625977,-0.5162398815155029,1.1319,-0.4136,-2.3008,0.5,0.23,-1.0,0.23,-1.0
17.85,-1.5595,-0.046,1.8483,-0.5150842666625977,-0.5162398815155029,1.1454,-0.4173,-2.2656,0.5,0.23,-1.0,0.23,-1.0
17.9,-1.5657,-0.0382,1.8219,-0.5150842666625977,-0.5162398815155029,1.1543,-0.423,-2.245,0.5,0.23,-1.0,0.23,-1.0
17.951,-1.5748,-0.0261,1.7816,-0.5150842666625977,-0.5162398815155029,1.1675,-0.4291,-2.2107,0.5,0.23,-1.0,0.23,-1.0
18.0,-1.5806,-0.0179,1.7543,-0.5150842666625977,-0.5162398815155029,1.1763,-0.4332,-2.1875,0.5,0.23,-1.0,0.23,-1.0
18.05,-1.589,-0.0053,1.7126,-0.5150842666625977,-0.5162398815155029,1.1893,-0.4375,-2.15,0.5,0.23,-1.0,0.23,-1.0
18.1,-1.5944,0.0033,1.6843,-0.5150842666625977,-0.5162398815155029,1.1978,-0.4441,-2.1283,0.5,0.23,-1.0,0.23,-1.0
18.151,-1.6021,0.0164,1.6411,-0.5150842666625977,-0.5162398815155029,1.2105,-0.4509,-2.092,0.5,0.23,-1.0,0.23,-1.0
18.2,-1.607,0.0254,1.6118,-0.5150842666625977,-0.5162398815155029,1.2189,-0.4556,-2.0674,0.5,0.23,-1.0,0.23,-1.0
18.251,-1.614,0.039,1.5672,-0.5150842666625977,-0.5162398815155029,1.2312,-0.4604,-2.0276,0.5,0.23,-1.0,0.23,-1.0
18.3,-1.6183,0.0483,1.537,-0.5150842666625977,-0.5162398815155029,1.2393,-0.4679,-2.0048,0.5,0.23,-1.0,0.23,-1.0
18.351,-1.6245,0.0625,1.4909,-0.5150842666625977,-0.5162398815155029,1.2513,-0.473,-1.9639,0.5,0.23,-1.0,0.23,-1.0
18.4,-1.6283,0.0721,1.4597,-0.5150842666625977,-0.5162398815155029,1.2591,-0.4808,-1.9405,0.5,0.23,-1.0,0.23,-1.0
18.45,-1.6335,0.0867,1.4122,-0.5150842666625977,-0.5162398815155029,1.2706,-0.4862,-1.8984,0.5,0.23,-1.0,0.23,-1.0
18.5,-1.6366,0.0966,1.3802,-0.5150842666625977,-0.5162398815155029,1.278,-0.4945,-1.8747,0.5,0.23,-1.0,0.23,-1.0
18.55,-1.6407,0.1116,1.3322,-0.5150842666625977,-0.5162398815155029,1.2889,-0.5001,-1.8323,0.5,0.23,-1.0,0.23,-1.0
18.6,-1.643,0.1217,1.3002,-0.5150842666625977,-0.5162398815155029,1.2959,-0.5088,-1.809,0.5,0.23,-1.0,0.23,-1.0
18.651,-1.6459,0.137,1.2522,-0.5150842666625977,-0.5162398815155029,1.306,-0.5177,-1.77,0.5,0.23,-1.0,0.23,-1.0
18.7,-1.6474,0.1473,1.2202,-0.5150842666625977,-0.5162398815155029,1.3124,-0.5238,-1.7441,0.5,0.23,-1.0,0.23,-1.0
18.75,-1.6491,0.1627,1.1722,-0.5150842666625977,-0.5162398815155029,1.3217,-0.53,-1.7023,0.5,0.23,-1.0,0.23,-1.0
18.8,-1.65,0.1783,1.1242,-1.5807065963745117,0.6019458770751953,0.4293,-0.5395,-1.6637,0.5,0.23,-1.0,0.23,-1.0
18.851,-1.6502,0.1887,1.0922,-1.5807065963745117,0.6019458770751953,0.4191,1.4111,0.3188,0.5,0.2299,-0.9991,0.2299,-0.9991
18.9,-1.65,0.1993,1.0599,-1.5807065963745117,0.6019458770751953,0.4086,1.4042,0.3443,0.5,0.4748,0.4374,0.4748,0.4374
18.95,-1.6481,0.2171,1.01,-1.5807065963745117,0.6019458770751953,0.3907,1.4004,0.3905,0.5,0.4707,0.4545,0.4707,0.4545
19.0,-1.6457,0.2302,0.9759,-1.5807065963745117,0.6019458770751953,0.3774,1.3974,0.4216,0.5,0.4624,0.484,0.4624,0.484
19.051,-1.6401,0.2515,0.9234,-1.5807065963745117,0.6019458770751953,0.3555,1.3978,0.4744,0.4608,0.4562,0.5029,0.4562,0.5029
19.1,-1.6349,0.2667,0.8878,-1.5807065963745117,0.6019458770751953,0.3396,1.4031,0.5153,0.3852,0.4099,0.5335,0.4099,0.5335
19.15,-1.6253,0.2897,0.8372,-1.5807065963745117,0.6019458770751953,0.3154,1.4106,0.5734,0.34,0.3303,0.5694,0.3303,0.5694
19.2,-1.6153,0.3105,0.7916,-1.5807065963745117,0.6019458770751953,0.2935,0.8372,0.0456,-0.15,0.2856,0.5865,0.2856,0.5865
19.251,-1.6091,0.3227,0.7627,-1.5807065963745117,0.6019458770751953,0.2807,0.8065,0.0439,-0.15,-0.15,0.0,-0.15,0.0
19.3,-1.6034,0.3338,0.7342,-1.5807065963745117,0.6019458770751953,0.2691,0.7627,0.0284,-0.15,-0.15,0.0,-0.15,0.0
19.35,-1.5961,0.3485,0.6924,-1.5807065963745117,0.6019458770751953,0.2539,0.7202,0.0278,-0.15,-0.15,0.0,-0.15,0.0
